#CODEVALUEMODEL=CodeValueLaw|CODESYSTEMID=Legge81|CODESYSTEMNAME=Legge81|CODESYSTEMDISPLAYNAME=Legge81|VERSION=0|DESCRIPTION=Legge 81|LANGUAGE=it|AUTHORITYNAME=Insiem Mercato SpA|AUTHORITYDESCRIPTION=Insiem Mercato SpA|AUTHORITYCONTACTINFORMATION=Insiem Mercato SpA|VALIDFROM=31/07/2013 12:00
ID SUFFIX|CODE|NAME|DESCRIPTION|ELEMENT TYPE|SEQUENCE NUMBER|STATUS|KEYWORDS|EXTENSION[Arresto]|EXTENSION[Classificazione]|EXTENSION[CodiceContravventore]|EXTENSION[Comma]|EXTENSION[Corpo]|EXTENSION[DescrizioneContravventore]|EXTENSION[ImportoMax]|EXTENSION[ImportoMin]|EXTENSION[Lettera]|EXTENSION[NotaContravventore]|EXTENSION[NotaPrescrizione]|EXTENSION[NotaViolazione]|EXTENSION[SanzionatoDa]|EXTENSION[Sanzione]|TRANSLATION[de]|TRANSLATION[en]|TRANSLATION[it]|VALID FROM|VALID TO
7639.9.2.3.27739|27739244|244 - 1 -  - Registrazione dei tumori|Registrazione dei tumori|C|0|1|||||1|L'ISPESL, tramite una rete completa di Centri operativi regionali (COR) e nei limiti delle ordinarie risorse di bilancio, realizza sistemi di monitoraggio dei rischi occupazionali da esposizione ad agenti chimici cancerogeni e dei danni alla salute che ne conseguono, anche in applicazione di direttive e regolamenti comunitari. A tale scopo raccoglie, registra, elabora ed analizza i dati, anche a carattere nominativo, derivanti dai flussi informativi di cui all'articolo 8 e dai sistemi di registrazione delle esposizioni occupazionali e delle patologie comunque attivi sul territorio nazionale, nonch‚ i dati di carattere occupazionale rilevati, nell'ambito delle rispettive attività istituzionali, dall'Istituto nazionale della previdenza sociale, dall'Istituto nazionale di statistica, dall'Istituto nazionale contro gli infortuni sul lavoro, e da altre amministrazioni pubbliche. I sistemi di monitoraggio di cui al presente comma altresì integrano i flussi informativi di cui all'articolo 8.|||||||||||||03/12/2013 16:29|
7639.9.3_V0|93|CAPO III - PROTEZIONE DAI RISCHI CONNESSI ALL'ESPOSIZIONE ALL'AMIANTO|CAPO III - PROTEZIONE DAI RISCHI CONNESSI ALL'ESPOSIZIONE ALL'AMIANTO|S|0|1||||||||||||||||||CAPO III - PROTEZIONE DAI RISCHI CONNESSI ALL'ESPOSIZIONE ALL'AMIANTO|10/11/2016 13:08|
7639.9.3.1_V0|931|SEZIONE I - DISPOSIZIONI GENERALI PROTEZIONE DAI RISCHI CONNESSI ALL'ESPOSIZIONE ALL'AMIANTO|SEZIONE I - DISPOSIZIONI GENERALI PROTEZIONE DAI RISCHI CONNESSI ALL'ESPOSIZIONE ALL'AMIANTO|S|0|1||||||||||||||||||SEZIONE I - DISPOSIZIONI GENERALI PROTEZIONE DAI RISCHI CONNESSI ALL'ESPOSIZIONE ALL'AMIANTO|10/11/2016 13:08|
7639.9.3.1.27585|27585246|246 - 1 -  - Campo di applicazione|Campo di applicazione|C|0|1|||||1|Fermo restando quanto previsto dalla legge 27 marzo 1992, n. 257, le norme del presente decreto si applicano a tutte le rimanenti attività lavorative che possono comportare, per i lavoratori, un'esposizione ad amianto, quali manutenzione, rimozione dell'amianto o dei materiali contenenti amianto, smaltimento e trattamento dei relativi rifiuti, nonch‚ bonifica delle aree interessate.|||||||||||||03/12/2013 16:29|
7639.9.3.1.27586|27586247|247 - 1 - a - Definizioni|Definizioni|C|0|1|||||1|Ai fini del presente capo il termine amianto designa i seguenti silicati fibrosi: l'actinolite d'amianto, n. CAS 77536-66-4 -||||a|||||||||03/12/2013 16:29|
7639.9.3.1.27587|27587247|247 - 1 - b - Definizioni|Definizioni|C|0|1|||||1|Ai fini del presente capo il termine amianto designa i seguenti silicati fibrosi: la grunerite d'amianto (amosite), n. CAS 12172-73-5 -||||b|||||||||03/12/2013 16:29|
7639.9.3.1.27588|27588247|247 - 1 - c - Definizioni|Definizioni|C|0|1|||||1|Ai fini del presente capo il termine amianto designa i seguenti silicati fibrosi: l'antofillite d'amianto, n. CAS 77536-67-5 -||||c|||||||||03/12/2013 16:29|
7639.9.3.1.27589|27589247|247 - 1 - d - Definizioni|Definizioni|C|0|1|||||1|Ai fini del presente capo il termine amianto designa i seguenti silicati fibrosi: il crisotilo, n. CAS 12001-29-5 -||||d|||||||||03/12/2013 16:29|
7639.9.3.1.27590|27590247|247 - 1 - e - Definizioni|Definizioni|C|0|1|||||1|Ai fini del presente capo il termine amianto designa i seguenti silicati fibrosi: la crocidolite, n. CAS 12001-28-4 -||||e|||||||||03/12/2013 16:29|
7639.9.3.1.27591|27591247|247 - 1 - f - Definizioni|Definizioni|C|0|1|||||1|Ai fini del presente capo il termine amianto designa i seguenti silicati fibrosi: la tremolite d'amianto, n. CAS 77536-68-6.||||f|||||||||03/12/2013 16:29|
7639.9.3.2_V0|932|SEZIONE II - OBBLIGHI DEL DATORE DI LAVORO|SEZIONE II - OBBLIGHI DEL DATORE DI LAVORO|S|0|1||||||||||||||||||SEZIONE II - OBBLIGHI DEL DATORE DI LAVORO|10/11/2016 13:08|
7639.9.3.2.26293|26293248|248 - 1 -  - Individuazione della presenza di amianto|Individuazione della presenza di amianto|C|0|1||arresto sino a due mesi||P|1|Prima di intraprendere lavori di demolizione o di manutenzione, il datore di lavoro adotta, anche chiedendo informazioni ai proprietari dei locali, ogni misura necessaria volta ad individuare la presenza di materiali a potenziale contenuto d'amianto.|Preposti|1753,6|438,4|||||Articolo 263-1-a|ammenda da 438,4 a 1753,6 euro||||03/12/2013 16:29|
7639.9.3.2.26342|26342249|249 - 2 - d - Valutazione del rischio|Valutazione del rischio|C|0|1|||||2|Nei casi di esposizioni sporadiche e di debole intensità e a condizione che risulti chiaramente dalla valutazione dei rischi di cui al comma 1 che il valore limite di esposizione all'amianto non è superato nell'aria dell'ambiente di lavoro, non si applicano gli articoli 250, 251, comma 1, 259 e 260, comma 1, nelle seguenti attività: sorveglianza e controllo dell'aria e prelievo dei campioni ai fini dell'individuazione della presenza di amianto in un determinato materiale.||||d|||||||||03/12/2013 16:29|
7639.9.3.2.26343|26343249|249 - 3 -  - Valutazione del rischio|Valutazione del rischio|C|0|1||arresto da tre a sei mesi||D|3|Il datore di lavoro effettua nuovamente la valutazione ogni qualvolta si verifichino modifiche che possono comportare un mutamento significativo dell'esposizione dei lavoratori alla polvere proveniente dall'amianto o dai materiali contenenti amianto.|Datori di lavoro e dirigenti|7014,4|2740|||||Articolo 262-1-a|ammenda da 2740 a 7014,4 euro||||03/12/2013 16:29|
7639.9.3.2.26344|26344249|249 - 4 -  - Valutazione del rischio|Valutazione del rischio|C|0|1|||||4|La Commissione consultiva permanente di cui all'articolo 6 provvede a definire orientamenti pratici per la determinazione delle esposizioni sporadiche e di debole intensità, di cui al comma 2.|||||||||||||03/12/2013 16:29|
7639.9.3.2.26345|26345250|250 - 1 -  - Notifica|Notifica|C|0|1||arresto da tre a sei mesi||DD|1|Prima dell'inizio dei lavori di cui all'articolo 246, il datore di lavoro presenta una notifica all'organo di vigilanza competente per territorio.|Datori di lavoro e dirigenti|7014,4|2740|||||Articolo 262-2-a|ammenda da 2740 a 7014,4 euro||||03/12/2013 16:29|
7639.9.3.2.26346|26346250|250 - 2 - b - Notifica|Notifica|C|0|1||arresto fino a tre mesi||DD|2|La notifica di cui al comma l comprende almeno una descrizione sintetica dei seguenti elementi: tipi e quantitativi di amianto manipolati -|Datori di lavoro e dirigenti|2192|876,8|b||||Articolo 262-2-c|ammenda da 876,8 a 2192 euro||||03/12/2013 16:29|
7639.9.3.2.26347|26347250|250 - 2 - c - Notifica|Notifica|C|0|1||arresto fino a tre mesi||DD|2|La notifica di cui al comma l comprende almeno una descrizione sintetica dei seguenti elementi: attività e procedimenti applicati -|Datori di lavoro e dirigenti|2192|876,8|c||||Articolo 262-2-c|ammenda da 876,8 a 2192 euro||||03/12/2013 16:29|
7639.9.3.2.26348|26348250|250 - 2 - d - Notifica|Notifica|C|0|1||arresto fino a tre mesi||DD|2|La notifica di cui al comma l comprende almeno una descrizione sintetica dei seguenti elementi: numero di lavoratori interessati -|Datori di lavoro e dirigenti|2192|876,8|d||||Articolo 262-2-c|ammenda da 876,8 a 2192 euro||||03/12/2013 16:29|
7639.9.3.2.26349|26349250|250 - 2 - e - Notifica|Notifica|C|0|1||arresto fino a tre mesi||DD|2|La notifica di cui al comma l comprende almeno una descrizione sintetica dei seguenti elementi: data di inizio dei lavori e relativa durata -|Datori di lavoro e dirigenti|2192|876,8|e||||Articolo 262-2-c|ammenda da 876,8 a 2192 euro||||03/12/2013 16:29|
7639.9.3.2.26350|26350250|250 - 2 - f - Notifica|Notifica|C|0|1||arresto fino a tre mesi||DD|2|La notifica di cui al comma l comprende almeno una descrizione sintetica dei seguenti elementi: misure adottate per limitare l'esposizione dei lavoratori all'amianto.|Datori di lavoro e dirigenti|2192|876,8|f||||Articolo 262-2-c|ammenda da 876,8 a 2192 euro||||03/12/2013 16:29|
7639.9.3.2.26940|26940258|258 - 2 - c - Formazione dei lavoratori|Formazione dei lavoratori|C|0|1||arresto da tre a sei mesi||DD|2|Il contenuto della formazione deve essere facilmente comprensibile per i lavoratori e deve consentire loro di acquisire le conoscenze e le competenze necessarie in materia di prevenzione e di sicurezza, in particolare per quanto riguarda le operazioni che possono comportare un'esposizione all'amianto e l'importanza dei controlli preventivi per ridurre al minimo tale esposizione|Datori di lavoro e dirigenti|7014,4|2740|c||||Articolo 262-2-a|ammenda da 2740 a 7014,4 euro||||03/12/2013 16:29|
7639.9.3.2.26941|26941258|258 - 2 - d - Formazione dei lavoratori|Formazione dei lavoratori|C|0|1||arresto da tre a sei mesi||DD|2|Il contenuto della formazione deve essere facilmente comprensibile per i lavoratori e deve consentire loro di acquisire le conoscenze e le competenze necessarie in materia di prevenzione e di sicurezza, in particolare per quanto riguarda le procedure di lavoro sicure, i controlli e le attrezzature di protezione|Datori di lavoro e dirigenti|7014,4|2740|d||||Articolo 262-2-a|ammenda da 2740 a 7014,4 euro||||03/12/2013 16:29|
7639.9.3.2.26942|26942258|258 - 2 - e - Formazione dei lavoratori|Formazione dei lavoratori|C|0|1||arresto da tre a sei mesi||DD|2|Il contenuto della formazione deve essere facilmente comprensibile per i lavoratori e deve consentire loro di acquisire le conoscenze e le competenze necessarie in materia di prevenzione e di sicurezza, in particolare per quanto riguarda la funzione, la scelta, la selezione, i limiti e la corretta utilizzazione dei dispositivi di protezione delle vie respiratorie|Datori di lavoro e dirigenti|7014,4|2740|e||||Articolo 262-2-a|ammenda da 2740 a 7014,4 euro||||03/12/2013 16:29|
7639.9.3.2.26943|26943258|258 - 2 - f - Formazione dei lavoratori|Formazione dei lavoratori|C|0|1||arresto da tre a sei mesi||DD|2|Il contenuto della formazione deve essere facilmente comprensibile per i lavoratori e deve consentire loro di acquisire le conoscenze e le competenze necessarie in materia di prevenzione e di sicurezza, in particolare per quanto riguarda le procedure di emergenza|Datori di lavoro e dirigenti|7014,4|2740|f||||Articolo 262-2-a|ammenda da 2740 a 7014,4 euro||||03/12/2013 16:29|
7639.9.3.2.26944|26944258|258 - 2 - g - Formazione dei lavoratori|Formazione dei lavoratori|C|0|1||arresto da tre a sei mesi||DD|2|Il contenuto della formazione deve essere facilmente comprensibile per i lavoratori e deve consentire loro di acquisire le conoscenze e le competenze necessarie in materia di prevenzione e di sicurezza, in particolare per quanto riguarda le procedure di decontaminazione|Datori di lavoro e dirigenti|7014,4|2740|g||||Articolo 262-2-a|ammenda da 2740 a 7014,4 euro||||03/12/2013 16:29|
7639.9.3.2.26945|26945258|258 - 2 - h - Formazione dei lavoratori|Formazione dei lavoratori|C|0|1||arresto da tre a sei mesi||DD|2|Il contenuto della formazione deve essere facilmente comprensibile per i lavoratori e deve consentire loro di acquisire le conoscenze e le competenze necessarie in materia di prevenzione e di sicurezza, in particolare per quanto riguarda l'eliminazione dei rifiuti|Datori di lavoro e dirigenti|7014,4|2740|h||||Articolo 262-2-a|ammenda da 2740 a 7014,4 euro||||03/12/2013 16:29|
7639.9.3.2.26946|26946258|258 - 2 - i - Formazione dei lavoratori|Formazione dei lavoratori|C|0|1||arresto da tre a sei mesi||DD|2|Il contenuto della formazione deve essere facilmente comprensibile per i lavoratori e deve consentire loro di acquisire le conoscenze e le competenze necessarie in materia di prevenzione e di sicurezza, in particolare per quanto riguarda la necessità della sorveglianza medica.|Datori di lavoro e dirigenti|7014,4|2740|i||||Articolo 262-2-a|ammenda da 2740 a 7014,4 euro||||03/12/2013 16:29|
7639.9.3.2.26947|26947258|258 - 3 -  - Formazione dei lavoratori|Formazione dei lavoratori|C|0|1||arresto da tre a sei mesi||DD|3|Possono essere addetti alla rimozione, smaltimento dell'amianto e alla bonifica delle aree interessate i lavoratori che abbiano frequentato i corsi di formazione professionale di cui all'articolo 10, comma 2, lettera h), della legge 27 marzo 1992, n. 257.|Datori di lavoro e dirigenti|7014,4|2740|||||Articolo 262-2-a|ammenda da 2740 a 7014,4 euro||||03/12/2013 16:29|
7639.9.3.2.26949|26949257|257 - 1 - a - Informazione dei lavoratori|Informazione dei lavoratori|C|0|1||arresto da tre a sei mesi||DD|1|Fermo restando quanto previsto dall'articolo 36, il datore di lavoro fornisce ai lavoratori, prima che essi siano adibiti ad attività comportanti esposizione ad amianto, nonch‚ ai loro rappresentanti, informazioni su i rischi per la salute dovuti all'esposizione alla polvere proveniente dall'amianto o dai materiali contenenti amianto|Datori di lavoro e dirigenti|7014,4|2740|a||||Articolo 262-2-a|ammenda da 2740 a 7014,4 euro||||03/12/2013 16:29|
7639.9.3.2.26951|26951257|257 - 1 - b - Informazione dei lavoratori|Informazione dei lavoratori|C|0|1||arresto da tre a sei mesi||DD|1|Fermo restando quanto previsto dall'articolo 36, il datore di lavoro fornisce ai lavoratori, prima che essi siano adibiti ad attività comportanti esposizione ad amianto, nonch‚ ai loro rappresentanti, informazioni su le specifiche norme igieniche da osservare, ivi compresa la necessità di non fumare|Datori di lavoro e dirigenti|7014,4|2740|b||||Articolo 262-2-a|ammenda da 2740 a 7014,4 euro||||03/12/2013 16:29|
7639.9.3.2.26953|26953257|257 - 1 - c - Informazione dei lavoratori|Informazione dei lavoratori|C|0|1||arresto da tre a sei mesi||DD|1|Fermo restando quanto previsto dall'articolo 36, il datore di lavoro fornisce ai lavoratori, prima che essi siano adibiti ad attività comportanti esposizione ad amianto, nonch‚ ai loro rappresentanti, informazioni su le modalità di pulitura e di uso degli indumenti protettivi e dei dispositivi di protezione individuale|Datori di lavoro e dirigenti|7014,4|2740|c||||Articolo 262-2-a|ammenda da 2740 a 7014,4 euro||||03/12/2013 16:29|
7639.9.3.2.26954|26954257|257 - 1 - d - Informazione dei lavoratori|Informazione dei lavoratori|C|0|1||arresto da tre a sei mesi||DD|1|Fermo restando quanto previsto dall'articolo 36, il datore di lavoro fornisce ai lavoratori, prima che essi siano adibiti ad attività comportanti esposizione ad amianto, nonch‚ ai loro rappresentanti, informazioni su le misure di precauzione particolari da prendere nel ridurre al minimo l'esposizione|Datori di lavoro e dirigenti|7014,4|2740|d||||Articolo 262-2-a|ammenda da 2740 a 7014,4 euro||||03/12/2013 16:29|
7639.9.3.2.26986|26986257|257 - 1 - e - Informazione dei lavoratori|Informazione dei lavoratori|C|0|1||arresto da tre a sei mesi||DD|1|Fermo restando quanto previsto dall'articolo 36, il datore di lavoro fornisce ai lavoratori, prima che essi siano adibiti ad attività comportanti esposizione ad amianto, nonch‚ ai loro rappresentanti, informazioni su l'esistenza del valore limite di cui all'articolo 254 e la necessità del monitoraggio ambientale.|Datori di lavoro e dirigenti|7014,4|2740|e||||Articolo 262-2-a|ammenda da 2740 a 7014,4 euro||||03/12/2013 16:29|
7639.9.3.2.26987|26987256|256 - 1 -  - Lavori di demolizione o rimozione dell'amianto|Lavori di demolizione o rimozione dell'amianto|C|0|1||arresto da tre a sei mesi||DD|1|I lavori di demolizione o di rimozione dell'amianto possono essere effettuati solo da imprese rispondenti ai requisiti di cui all'articolo 212 del decreto legislativo 3 aprile 2006, n. 152.|Datori di lavoro e dirigenti|7014,4|2740|||||Articolo 262-2-a|ammenda da 2740 a 7014,4 euro||||03/12/2013 16:29|
7639.9.3.2.27045|27045256|256 - 2 -  - Lavori di demolizione o rimozione dell'amianto|Lavori di demolizione o rimozione dell'amianto|C|0|1||arresto da tre a sei mesi||DD|2|Il datore di lavoro, prima dell'inizio di lavori di demolizione o di rimozione dell'amianto o di materiali contenenti amianto da edifici, strutture, apparecchi e impianti, nonch‚ dai mezzi di trasporto, predispone un piano di lavoro.|Datori di lavoro e dirigenti|7014,4|2740|||||Articolo 262-2-a|ammenda da 2740 a 7014,4 euro||||03/12/2013 16:29|
7639.9.3.2.27046|27046256|256 - 3 -  - Lavori di demolizione o rimozione dell'amianto|Lavori di demolizione o rimozione dell'amianto|C|0|1||arresto da tre a sei mesi||DD|3|Il piano di cui al comma 2 prevede le misure necessarie per garantire la sicurezza e la salute dei lavoratori sul luogo di lavoro e la protezione dell'ambiente esterno.|Datori di lavoro e dirigenti|7014,4|2740|||||Articolo 262-2-a|ammenda da 2740 a 7014,4 euro||||03/12/2013 16:29|
7639.9.3.2.27047|27047256|256 - 4 - a - Lavori di demolizione o rimozione dell'amianto|Lavori di demolizione o rimozione dell'amianto|C|0|1||arresto da tre a sei mesi||DD|4|Il piano, in particolare, prevede e contiene informazioni sui seguenti punti: rimozione dell'amianto o dei materiali contenenti amianto prima dell'applicazione delle tecniche di demolizione, a meno che tale rimozione non possa costituire per i lavoratori un rischio maggiore  di quello rappresentato dal fatto che l'amianto o i materiali contenenti amianto vengano lasciati sul posto|Datori di lavoro e dirigenti|7014,4|2740|a||||Articolo 262-2-a|ammenda da 2740 a 7014,4 euro||||03/12/2013 16:29|
