CODE|NAME
95.26|TEST DI PROVOCAZIONE E CURVA TONOMETRICA PER GLAUCOMA.
95.35|TRAINING ORTOTTICO. Per seduta
95.41.1|ESAME AUDIOMETRICO TONALE.
95.41.2|ESAME AUDIOMETRICO VOCALE.
95.41.3|AUDIOMETRIA AUTOMATICA.
95.41.4|ESAME AUDIOMETRICO CONDIZIONATO INFANTILE.
95.42|IMPEDENZOMETRIA.
95.43|VISITA AUDIOLOGICA, VISITA FONIATRICA.
95.44.1|TEST CLINICO DELLA FUNZIONALITA' VESTIBOLARE Esame clinico con prove caloriche e rilievo di segni spontanei non associab
95.44.2|ESAME CLINICO DELLA FUNZIONALITA' VESTIBOLARE Test posizionali o rilievo segni spontanei.
95.45|STIMOLAZIONI VESTIBOLARI ROTATORIE Prove rotatorie, Prove pendolari a smorzamento meccanico.
95.46|ACUFENOMETRIA, PROVE AUDIOMETRICHE SOPRALIMINARI.
95.47|ESAME DELL' UDITO NAS.
95.48.1|MESSA A PUNTO DI MEZZI PER L'UDITO. Audiometria tonale protesica Audiometria vocale protesica Escluso: Impianto di strum
95.48.2|CONTROLLO PROTESICO ELETTROACUSTICO.
95.48.3|MISURE PROTESICHE IN SITU.
95.48.4|TEST DI STIMOLAZIONE ELETTRICA AL PROMONTORIO.
95.49|ADATTAMENTO IMPIANTI COCLEARI.
96.17|INSERZIONE DI DIAFRAMMA VAGINALE.
96.18|INSERZIONE/RIMOZIONE DI  PESSARIO VAGINALE.
96.22|DILATAZIONE DELL'ANO-RETTO. (senza endoscopia)
96.23|DILATAZIONE DELLO SFINTERE ANALE.
96.26|RIDUZIONE MANUALE DI PROLASSO RETTALE.
96.27|RIDUZIONE MANUALE DI ERNIA.
96.38|RIMOZIONE DI FECALOMA.
96.49|INSTILLAZIONE ENDOVESCICALE. Escluso farmaco. Non associabile a cod. 57.94
96.51|IRRIGAZIONE O MEDICAZIONE DELL'OCCHIO.
96.52|IRRIGAZIONE DELL'ORECCHIO. Irrigazione con rimozione di cerume
96.54.1|ABLAZIONE TARTARO. Da 0-14 anni
96.54.2|SIGILLATURA DEI SOLCHI E DELLE FOSSETTE. Per elemento
96.54.3|CURA STOMATITE, GENGIVITE, ALVEOLITE. Per seduta
96.55|TOILETTE DI TRACHEOSTOMIA.
96.57|IRRIGAZIONE DI CATETERE VASCOLARE. Irrigazione [disostruzione] dello shunt arterovenoso
96.59|MEDICAZIONE DI FERITA. Incluso: eventuale anestesia locale per contatto e detersione e rimozione di punti di sutura.
96.59.1|MEDICAZIONE AVANZATA SEMPLICE di ferita con estensione < 10 cm2 e/o superficiale. Incluso: anestesia locale per contatto
96.59.2|MEDICAZIONE AVANZATA COMPLESSA di ferita con estensione 10-25 cm2 e/o profondità limitata al derma. Incluso: anestesia l
96.59.3|MEDICAZIONE AVANZATA COMPLESSA di ferita con estensione 25-80 cm2 e/o interessamento fascia muscolare-. Incluso: anestes
96.59.4|MEDICAZIONE AVANZATA COMPLESSA di ferita con estensione > 80 cm2 e/o interessamento di muscoli e piani profondi. Incluso
96.59.5|MEDICAZIONE AVANZATA DI FERITA COMPLICATA con involuzione fagedenica, infezione severa con coinvolgimento dei tessuti pr
96.59.6|MEDICAZIONE AVANZATA DI FERITA COMPLICATA CON TECNICHE STRUMENTALI. Per lesione che richiede particolare impegno per cro
96.6A|POSIZIONAMENTO DI SONDINO NASO-GASTRICO PER NUTRIZIONE ENTERALE O PER ESOFAGOSTOMIA.
97.01|SOSTITUZIONE DI TUBO NASOGASTRICO O PER ESOFAGOSTOMIA.
97.02.1|POSIZIONAMENTO PEG ENDOSCOPICO (BOTTONE).
97.1|RIPARAZIONE APPARECCHI GESSATI.
97.23|SOSTITUZIONE DI CANULA PER TRACHEOSTOMIA.
97.29.1|REVISIONE DI CATETERE PERITONEALE. Revisione di catetere per dialisi peritoneale, cambio set di connessione, sostituzion
97.35|RIMOZIONE DI PROTESI DENTALE. Rimozione di corona isolata, rimozione di elemento protesico.
97.51.1|RIMOZIONE GASTROSTOMIA (PEG O BOTTONE).
97.71|RIMOZIONE DI DISPOSITIVO CONTRACCETTIVO intrauterino o intradermico sottocutaneo di progestinico.
97.82|RIMOZIONE DI DISPOSITIVO DI DRENAGGIO PERITONEALE.
97.88|RIMOZIONE DI SUPPORTO, GESSO, STECCA.
97.89.1|RIMOZIONE DI TRAZIONE.
97.89.2|RIMOZIONE DI MEZZI DI SINTESI.
98.01|RIMOZIONE DI CORPO ESTRANEO INTRALUMINALE DALLA BOCCA, SENZA INCISIONE.
98.02|RIMOZIONE DI CORPO ESTRANEO INTRALUMINALE DALL'ESOFAGO, SENZA INCISIONE. Incluso: Endoscopia
98.03|RIMOZIONE DI CORPO ESTRANEO INTRALUMINALE DALLO STOMACO E DALL'INTESTINUO TENUE, SENZA INCISIONE. Incluso: Endoscopia
98.05|RIMOZIONE DI CORPO ESTRANEO INTRALUMINALE DA RETTO E ANO, SENZA INCISIONE. Incluso: Endoscopia
98.11|RIMOZIONE DI CORPO ESTRANEO INTRALUMINALE DALL'ORECCHIO, NASO SENZA INCISIONE.
98.12|RIMOZIONE DI CORPO ESTRANEO INTRALUMINALE DAL NASO, SENZA INCISIONE.
98.13|RIMOZIONE DI CORPO ESTRANEO INTRALUMINALE DALLA FARINGE LARINGE,SENZA INCISIONE. Incluso: Laringoscopia
98.14|RIMOZIONE DI CORPO ESTRANEO INTRALUMINALE DALLA LARINGE, SENZA INCISIONE. Incluso: Laringoscopia
98.15|RIMOZIONE DI CORPO ESTRANEO INTRALUMINALE DALLA TRACHEA E BRONCHI, SENZA INCISIONE.
98.16|RIMOZIONE DI CORPO ESTRANEO INTRALUMINALE DALL'UTERO, SENZA INCISIONE. Incluso: Isteroscopia Escluso: rimozione di dispo
98.17|RIMOZIONE DI CORPO ESTRANEO INTRALUMINALE DALLA VAGINA, SENZA INCISIONE.
98.18|RIMOZIONE DI CORPO ESTRANEO INTRALUMINALE DA STOMA ARTIFICIALE, SENZA INCISIONE.
98.19|RIMOZIONE DI CORPO ESTRANEO INTRALUMINALE DALL'URETRA, SENZA INCISIONE. Incluso: Uretroscopia
98.20|RIMOZIONE DI CORPO ESTRANEO, NAS.
98.21|RIMOZIONE DI CORPO ESTRANEO SUPERFICIALE DALL'OCCHIO, SENZA INCISIONE.
98.22|RIMOZIONE DI CORPO ESTRANEO SUPERFICIALE DA TESTA E COLLO, SENZA INCISIONE. Rimozione di corpo estraneo incluso da palpe
98.23|RIMOZIONE DI CORPO ESTRANEO DALLA VULVA, SENZA INCISIONE.
98.24|RIMOZIONE DI CORPO ESTRANEO DA SCROTO E PENE, SENZA INCISIONE.
98.25|RIMOZIONE DI ALTRO CORPO ESTRANEO DAL TRONCO ECCETTO SCROTO, PENE E VULVA, SENZA INCISIONE.
98.26|RIMOZIONE DI CORPO ESTRANEO DALLA MANO, SENZA INCISIONE.
98.27|RIMOZIONE DI CORPO ESTRANEO DALL'ARTO SUPERIORE ECCETTO LA MANO, SENZA INCISIONE.
98.28|RIMOZIONE DI CORPO ESTRANEO DAL PIEDE, SENZA INCISIONE.
98.29|RIMOZIONE DI CORPO ESTRANEO DALL'ARTO INFERIORE ECCETTO IL PIEDE, SENZA INCISIONE.
98.51.1|LITOTRIPSIA EXTRACORPOREA DEL RENE, URETERE CON CATETERISMO URETERALE  Prima seduta. Incluso: esami pre-intervento, visi
98.51.2|LITOTRIPSIA EXTRACORPOREA DEL RENE, URETERE CON CATETERISMO URETERALE Per seduta successiva alla prima. Incluso: Ecograf
98.51.3|LITOTRIPSIA EXTRACORPOREA DEL RENE, URETERE E/O VESCICA. Per seduta. Incluso: esami pre-intervento, visita anestesiologi
98.59.4|TERAPIA CON ONDE D'URTO dell'induratio penis plastica. Per seduta. Fino ad un massimo di 10 sedute
98.59.5|TERAPIA CON ONDE D'URTO [FOCALI] MEDIANTE APPARECCHIO DI LITOTRIPSIA per trattamento di fasciti plantari, pseudoartrosi,
99.06.1|INFUSIONE DI FATTORI DELLA COAGULAZIONE.
99.07.1|TRASFUSIONE DI SANGUE O EMOCOMPONENTI.
99.12|IMMUNIZZAZIONE PER ALLERGIA. Desensibilizzazione
99.13|IMMUNIZZAZIONE PER MALATTIA AUTOIMMUNE.
99.14.1|INFUSIONE DI IMMUNOGLOBULINE ENDOVENA.
99.23|INIEZIONE DI STEROIDI. Iniezione di cortisone Impianto sottodermico di progesterone Impianto sottodermico di altri ormon
99.24.1|INFUSIONE DI SOSTANZE ORMONALI.
99.25.1|INIEZIONE O INFUSIONE DI SOSTANZE CHEMIOTERAPICHE. INCLUDE VISITA ONCOLOGICA DI CONTROLLO, ESAMI EMATOCHIMICI, FARMACO. 
99.29|INIEZIONE O INFUSIONE DI ALTRE SOSTANZE TERAPEUTICHE O PROFILATTICHE. Escluso codici: 99.31, 99.59, 42.33, 49.42 e 39.92
99.29.1|INIEZIONE PERINERVOSA.
99.29.2|INIEZIONE PERIARTERIOSA.
99.29.3|INFILTRAZIONE PERINEALE.
99.29.4|INFILTRAZIONE MEDICAMENTOSA DEL PENE.
99.29.5|INIEZIONE ENDOCAVERNOSA DI FARMACI. Incluso:eventuale training per la somministrazione. Escluso il farmaco
99.29.6|INIEZIONE MODIFICATRICE IN ASCESSO FREDDO.
99.29.7|MESOTERAPIA.
99.29.8|INIEZIONE INTRA O PERIURETRALE.
99.29.9|INIEZIONE DI TOSSINA BOTULINICA. Intero trattamento. Incluso Visita di Controllo, iniezioni, eventuale EMG. Per seduta t
99.29.A|SEDAZIONE COSCIENTE. Associabile alle endoscopie, biopsie in corso di endoscopia, TAC e RM
99.71|PLASMAFERESI TERAPEUTICA [PLASMA EXCHANGE][FILTRAZIONE A CASCATA]
99.71.1|PLASMAFERESI SELETTIVA [LDL AFERESI SELETTIVA] TERAPEUTICA. La prestazione è indicata nei casi gravi di ipercolesterolem
99.71.F|ALTRE AFERESI SELETTIVE [IMMUNOADSORBIMENTO SELETTIVO][GRANULOCITOFERESI][ADSORBIMENTO SELETTIVO]
99.72|LEUCOAFERESI TERAPEUTICA.
99.73|ERITROAFERESI TERAPEUTICA.
99.73.1|ERITROAFERESI CON SACCHE MULTIPLE.
99.74|PIASTRINOAFERESI TERAPEUTICA.
99.75|AFERESI PER RACCOLTA CELLULE STAMINALI.
99.76|SALASSO TERAPEUTICO.
99.82|TERAPIA A LUCE ULTRAVIOLETTA Attinoterapia Fototerapia selettiva UV  (UVA, UVB) Per seduta (ciclo di sei sedute). Limita
99.85|IPERTERMIA PER IL TRATTAMENTO DI TUMORE. Ipertermia [terapia aggiuntiva] indotta da microonde ultrasuoni, radiofrequenza
99.91|AGOPUNTURA PER ANESTESIA.
99.95|STIRAMENTO DEL PREPUZIO.
99.97.1|SPLINTAGGIO PER GRUPPO DI QUATTRO DENTI.
99.97.2|TRATTAMENTI PER APPLICAZIONE DI PROTESI RIMOVIBILE. Ribasamento con metodo diretto o indiretto, aggiunta di elementi e/o
99.98.1|tab a CERTIFICATI PER GLI SPORT AGONISTICI  DI CUI ALLA TABELLA  A  DEL D.M. 18.2.82
99.98.2|tab b CERTIFICATI PER GLI SPORT AGONISTICI  DI CUI ALLA TABELLA  B  DEL D.M. 18.2.82 CON TEST DI MASTERS
99.98.3|CERTIFICATI PER GLI SPORT AGONISTICI  DI CUI ALLA TABELLA  B  DEL D.M. 18.2.82 CON TEST CARDIOVASCOLARE DA SFORZO CON CI
99.99.2|LASERTERAPIA ANTALGICA A scansione più manipolo. La prestazione sostituisce cod. 99.99.1 Per seduta (ciclo di dieci sedu
99.99.3|LASERTERAPIA ANTALGICA - La prestazione sostituisce cod. 99.99.1 Per seduta (ciclo di 10 sedute di 10 minuti ciascuna)
99.99.40|Visita di accertamento (riferite a tutte le tipologie di diagnosi) in Centri e Presidi di Riab. intensiva extraosp.
99.99.99|PRESTAZIONE NON SOGGETTA A TARIFFA
