#CODEVALUEMODEL=CodeValueIcd9|CODESYSTEMID=2.16.840.1.113883.6.103|CODESYSTEMNAME=ICD9DIAG|CODESYSTEMDISPLAYNAME=ICD9DIAG|VERSION=0|DESCRIPTION=ICD9DIAG|LANGUAGE=it|AUTHORITYNAME=Insiel Mercato|AUTHORITYDESCRIPTION=Insiel Mercato|AUTHORITYCONTACTINFORMATION=Insiel Mercato|VALIDFROM=23/01/2013 10:03||||
ID SUFFIX|CODE|NAME|DESCRIPTION|ELEMENT TYPE|SEQUENCE NUMBER|STATUS|KEYWORDS|EXTENSION[classification]|TRANSLATION[de]|TRANSLATION[en]|TRANSLATION[it]|RELATION[CodeValuePhi]|VALID FROM|VALID TO
17.891_V0|891|891|Ferita del ginocchio, della gamba [esclusa la coscia] e della caviglia|S|0|1|||||Ferita del ginocchio, della gamba [esclusa la coscia] e della caviglia||22/04/2010 17:44|
17.891.0_V0|891.0|891.0|Ferita del ginocchio, della gamba [esclusa la coscia] e della caviglia senza menzione di complicazioni|C|0|1|||||Ferita del ginocchio, della gamba [esclusa la coscia] e della caviglia senza menzione di complicazioni||22/04/2010 17:44|
17.891.1_V0|891.1|891.1|Ferita del ginocchio, della gamba [esclusa la coscia] e della caviglia con complicazioni|C|0|1|||||Ferita del ginocchio, della gamba [esclusa la coscia] e della caviglia con complicazioni||22/04/2010 17:44|
17.891.2_V0|891.2|891.2|Ferita del ginocchio, della gamba [esclusa la coscia] e della caviglia con interessamento dei tendini|C|0|1|||||Ferita del ginocchio, della gamba [esclusa la coscia] e della caviglia con interessamento dei tendini||22/04/2010 17:44|
17.892_V0|892|892|Ferita del piede, escluse le dita da sole|S|0|1|||||Ferita del piede, escluse le dita da sole||22/04/2010 17:44|
17.892.0_V0|892.0|892.0|Ferita del piede, escluse le dita da sole, senza menzione di complicazioni|C|0|1|||||Ferita del piede, escluse le dita da sole, senza menzione di complicazioni||22/04/2010 17:44|
17.892.1_V0|892.1|892.1|Ferita del piede, escluse le dita da sole, con complicazioni|C|0|1|||||Ferita del piede, escluse le dita da sole, con complicazioni||22/04/2010 17:44|
17.892.2_V0|892.2|892.2|Ferita del piede, escluse le dita da sole, con interessamento dei tendini|C|0|1|||||Ferita del piede, escluse le dita da sole, con interessamento dei tendini||22/04/2010 17:44|
17.893_V0|893|893|Ferita delle dita del piede|S|0|1|||||Ferita delle dita del piede||22/04/2010 17:44|
17.893.0_V0|893.0|893.0|Ferita delle dita del piede senza menzione di complicazioni|C|0|1|||||Ferita delle dita del piede senza menzione di complicazioni||22/04/2010 17:44|
17.893.1_V0|893.1|893.1|Ferita delle dita del piede con complicazioni|C|0|1|||||Ferita delle dita del piede con complicazioni||22/04/2010 17:44|
17.893.2_V0|893.2|893.2|Ferita delle dita del piede con interessamento dei tendini|C|0|1|||||Ferita delle dita del piede con interessamento dei tendini||22/04/2010 17:44|
17.894_V0|894|894|Ferite multiple e non specificate dell’arto inferiore|S|0|1|||||Ferite multiple e non specificate dell’arto inferiore||22/04/2010 17:44|
17.894.0_V0|894.0|894.0|Ferite multiple e non specificate dell’arto inferiore senza menzione di complicazioni|C|0|1|||||Ferite multiple e non specificate dell’arto inferiore senza menzione di complicazioni||22/04/2010 17:44|
17.894.1_V0|894.1|894.1|Ferite multiple e non specificate dell’arto inferiore con complicazioni|C|0|1|||||Ferite multiple e non specificate dell’arto inferiore con complicazioni||22/04/2010 17:44|
17.894.2_V0|894.2|894.2|Ferite multiple e non specificate dell’arto inferiore con interessamento dei tendini|C|0|1|||||Ferite multiple e non specificate dell’arto inferiore con interessamento dei tendini||22/04/2010 17:44|
17.895_V0|895|895|Amputazione traumatica delle dita del piede (completa) (parziale)|S|0|1|||||Amputazione traumatica delle dita del piede (completa) (parziale)||22/04/2010 17:44|
17.895.0_V0|895.0|895.0|Amputazione traumatica delle dita del piede (completa) (parziale)senza menzione di complicazioni|C|0|1|||||Amputazione traumatica delle dita del piede (completa) (parziale)senza menzione di complicazioni||22/04/2010 17:44|
17.895.1_V0|895.1|895.1|Amputazione traumatica delle dita del piede (completa) (parziale)con complicazioni|C|0|1|||||Amputazione traumatica delle dita del piede (completa) (parziale)con complicazioni||22/04/2010 17:44|
17.896_V0|896|896|Amputazione traumatica del piede (completa) (parziale)|S|0|1|||||Amputazione traumatica del piede (completa) (parziale)||22/04/2010 17:44|
17.896.0_V0|896.0|896.0|Amputazione traumatica del piede (completa) (parziale) unilaterale, senza menzione di complicazioni|C|0|1|||||Amputazione traumatica del piede (completa) (parziale) unilaterale, senza menzione di complicazioni||22/04/2010 17:44|
17.896.1_V0|896.1|896.1|Amputazione traumatica del piede (completa) (parziale) unilaterale, con complicazioni|C|0|1|||||Amputazione traumatica del piede (completa) (parziale) unilaterale, con complicazioni||22/04/2010 17:44|
17.896.2_V0|896.2|896.2|Amputazione traumatica del piede (completa) (parziale) bilaterale, senza menzione di complicazioni|C|0|1|||||Amputazione traumatica del piede (completa) (parziale) bilaterale, senza menzione di complicazioni||22/04/2010 17:44|
17.896.3_V0|896.3|896.3|Amputazione traumatica del piede (completa) (parziale) bilaterale, con complicazioni|C|0|1|||||Amputazione traumatica del piede (completa) (parziale) bilaterale, con complicazioni||22/04/2010 17:44|
17.897_V0|897|897|Amputazione traumatica della gamba (completa) (parziale)|S|0|1|||||Amputazione traumatica della gamba (completa) (parziale)||22/04/2010 17:44|
17.897.0_V0|897.0|897.0|Amputazione traumatica della gamba (completa) (parziale) unilaterale, sotto il ginocchio, senza menzione di complicazioni|C|0|1|||||Amputazione traumatica della gamba (completa) (parziale) unilaterale, sotto il ginocchio, senza menzione di complicazioni||22/04/2010 17:44|
17.897.1_V0|897.1|897.1|Amputazione traumatica della gamba (completa) (parziale) unilaterale, sotto il ginocchio, con complicazioni|C|0|1|||||Amputazione traumatica della gamba (completa) (parziale) unilaterale, sotto il ginocchio, con complicazioni||22/04/2010 17:44|
17.897.2_V0|897.2|897.2|Amputazione traumatica della gamba (completa) (parziale) unilaterale, al ginocchio o sopra, senza menzione di complicazioni|C|0|1|||||Amputazione traumatica della gamba (completa) (parziale) unilaterale, al ginocchio o sopra, senza menzione di complicazioni||22/04/2010 17:44|
17.897.3_V0|897.3|897.3|Amputazione traumatica della gamba (completa) (parziale) unilaterale, al ginocchio o sopra, con complicazioni|C|0|1|||||Amputazione traumatica della gamba (completa) (parziale) unilaterale, al ginocchio o sopra, con complicazioni||22/04/2010 17:44|
17.897.4_V0|897.4|897.4|Amputazione traumatica della gamba (completa) (parziale) unilaterale, altezza non specificata, senza menzione di complicazioni|C|0|1|||||Amputazione traumatica della gamba (completa) (parziale) unilaterale, altezza non specificata, senza menzione di complicazioni||22/04/2010 17:44|
17.897.5_V0|897.5|897.5|Amputazione traumatica della gamba (completa) (parziale) unilaterale, altezza non specificata, con complicazioni|C|0|1|||||Amputazione traumatica della gamba (completa) (parziale) unilaterale, altezza non specificata, con complicazioni||22/04/2010 17:44|
17.897.6_V0|897.6|897.6|Amputazione traumatica della gamba (completa) (parziale) bilaterale, [ogni altezza], senza menzione di complicazioni|C|0|1|||||Amputazione traumatica della gamba (completa) (parziale) bilaterale, [ogni altezza], senza menzione di complicazioni||22/04/2010 17:44|
17.897.7_V0|897.7|897.7|Amputazione traumatica della gamba (completa) (parziale) bilaterale, [ogni altezza], con complicazioni|C|0|1|||||Amputazione traumatica della gamba (completa) (parziale) bilaterale, [ogni altezza], con complicazioni||22/04/2010 17:44|
17.900_V0|900|900|Traumatismo dei vasi sanguigni della testa e del collo|S|0|1|||||Traumatismo dei vasi sanguigni della testa e del collo||22/04/2010 17:44|
17.900.0_V0|900.0|900.0|Traumatismo dei vasi sanguigni dell’arteria carotide|S|0|1|||||Traumatismo dei vasi sanguigni dell’arteria carotide||22/04/2010 17:44|
17.900.0.0_V0|900.00|900.00|Traumatismo dei vasi sanguigni dell’arteria carotide, non specificata|C|0|1|||||Traumatismo dei vasi sanguigni dell’arteria carotide, non specificata||22/04/2010 17:44|
17.900.0.1_V0|900.01|900.01|Traumatismo dei vasi sanguigni dell’arteria carotide comune|C|0|1|||||Traumatismo dei vasi sanguigni dell’arteria carotide comune||22/04/2010 17:44|
17.900.0.2_V0|900.02|900.02|Traumatismo dei vasi sanguigni dell’arteria carotide esterna|C|0|1|||||Traumatismo dei vasi sanguigni dell’arteria carotide esterna||22/04/2010 17:44|
17.900.0.3_V0|900.03|900.03|Traumatismo dei vasi sanguigni dell’arteria carotide interna|C|0|1|||||Traumatismo dei vasi sanguigni dell’arteria carotide interna||22/04/2010 17:44|
17.900.1_V0|900.1|900.1|Traumatismo dei vasi sanguigni della vena giugulare interna|C|0|1|||||Traumatismo dei vasi sanguigni della vena giugulare interna||22/04/2010 17:44|
17.900.8_V0|900.8|900.8|Traumatismo dei vasi sanguigni di altri specificati vasi sanguigni della testa e del collo|S|0|1|||||Traumatismo dei vasi sanguigni di altri specificati vasi sanguigni della testa e del collo||22/04/2010 17:44|
17.900.8.1_V0|900.81|900.81|Traumatismo dei vasi sanguigni della vena giugulare esterna|C|0|1|||||Traumatismo dei vasi sanguigni della vena giugulare esterna||22/04/2010 17:44|
17.900.8.2_V0|900.82|900.82|Traumatismo dei vasi sanguigni di multipli vasi sanguigni della testa e del collo|C|0|1|||||Traumatismo dei vasi sanguigni di multipli vasi sanguigni della testa e del collo||22/04/2010 17:44|
17.900.8.9_V0|900.89|900.89|Altro traumatismo dei vasi sanguigni della|C|0|1|||||Altro traumatismo dei vasi sanguigni della||22/04/2010 17:44|
17.900.9_V0|900.9|900.9|Traumatismi non specificati vasi sanguigni della testa e del collo|C|0|1|||||Traumatismi non specificati vasi sanguigni della testa e del collo||22/04/2010 17:44|
17.901_V0|901|901|Traumatismo dei vasi sanguigni del torace|S|0|1|||||Traumatismo dei vasi sanguigni del torace||22/04/2010 17:44|
17.901.0_V0|901.0|901.0|Traumatismo dell’aorta toracica|C|0|1|||||Traumatismo dell’aorta toracica||22/04/2010 17:44|
17.901.1_V0|901.1|901.1|Traumatismo di innominata e arteria succlavia|C|0|1|||||Traumatismo di innominata e arteria succlavia||22/04/2010 17:44|
17.901.2_V0|901.2|901.2|Traumatismo della vena cava superiore|C|0|1|||||Traumatismo della vena cava superiore||22/04/2010 17:44|
17.901.3_V0|901.3|901.3|Traumatismo di innominata e vena succlavia|C|0|1|||||Traumatismo di innominata e vena succlavia||22/04/2010 17:44|
17.901.4_V0|901.4|901.4|Traumatismo dei vasi sanguigni polmonari|S|0|1|||||Traumatismo dei vasi sanguigni polmonari||22/04/2010 17:44|
17.901.4.0_V0|901.40|901.40|Traumatismo dei vasi sanguigni polmonari, non specificati|C|0|1|||||Traumatismo dei vasi sanguigni polmonari, non specificati||22/04/2010 17:44|
17.901.4.1_V0|901.41|901.41|Traumatismo dell’arteria polmonare|C|0|1|||||Traumatismo dell’arteria polmonare||22/04/2010 17:44|
17.901.4.2_V0|901.42|901.42|Traumatismo della vena polmonare|C|0|1|||||Traumatismo della vena polmonare||22/04/2010 17:44|
17.901.8_V0|901.8|901.8|Traumatismo di altri specificati vasi sanguigni del torace|S|0|1|||||Traumatismo di altri specificati vasi sanguigni del torace||22/04/2010 17:44|
17.901.8.1_V0|901.81|901.81|Traumatismo dell’arteria intercostale o vena|C|0|1|||||Traumatismo dell’arteria intercostale o vena||22/04/2010 17:44|
17.901.8.2_V0|901.82|901.82|Traumatismo dell’arteria mammaria interna o vena|C|0|1|||||Traumatismo dell’arteria mammaria interna o vena||22/04/2010 17:44|
17.901.8.3_V0|901.83|901.83|Traumatismo dei vasi sanguigni multipli del torace|C|0|1|||||Traumatismo dei vasi sanguigni multipli del torace||22/04/2010 17:44|
17.901.8.9_V0|901.89|901.89|Altro traumatismo dei vasi sanguigni del torace|C|0|1|||||Altro traumatismo dei vasi sanguigni del torace||22/04/2010 17:44|
17.901.9_V0|901.9|901.9|Traumatismo di vasi sanguigni non specificati del torace|C|0|1|||||Traumatismo di vasi sanguigni non specificati del torace||22/04/2010 17:44|
17.902_V0|902|902|Traumatismo dei vasi sanguigni dell’addome e del bacino|S|0|1|||||Traumatismo dei vasi sanguigni dell’addome e del bacino||22/04/2010 17:44|
17.902.0_V0|902.0|902.0|Traumatismo dell’aorta addominale|C|0|1|||||Traumatismo dell’aorta addominale||22/04/2010 17:44|
17.902.1_V0|902.1|902.1|Traumatismo della vena cava inferiore|S|0|1|||||Traumatismo della vena cava inferiore||22/04/2010 17:44|
17.902.1.0_V0|902.10|902.10|Traumatismo della vena cava inferiore, non specificata|C|0|1|||||Traumatismo della vena cava inferiore, non specificata||22/04/2010 17:44|
17.902.1.1_V0|902.11|902.11|Traumatismo delle vene epatiche|C|0|1|||||Traumatismo delle vene epatiche||22/04/2010 17:44|
17.902.1.9_V0|902.19|902.19|Altro traumatismo dei vasi sanguigni dell’addome e del bacino|C|0|1|||||Altro traumatismo dei vasi sanguigni dell’addome e del bacino||22/04/2010 17:44|
17.902.2_V0|902.2|902.2|Traumatismo del tronco celiaco e arteria mesenterica|S|0|1|||||Traumatismo del tronco celiaco e arteria mesenterica||22/04/2010 17:44|
17.902.2.0_V0|902.20|902.20|Traumatismo del tronco celiaco e arteria mesenterica, non specificata|C|0|1|||||Traumatismo del tronco celiaco e arteria mesenterica, non specificata||22/04/2010 17:44|
17.902.2.1_V0|902.21|902.21|Traumatismo dell’arteria gastrica|C|0|1|||||Traumatismo dell’arteria gastrica||22/04/2010 17:44|
17.902.2.2_V0|902.22|902.22|Traumatismo dell’arteria epatica|C|0|1|||||Traumatismo dell’arteria epatica||22/04/2010 17:44|
17.902.2.3_V0|902.23|902.23|Traumatismo dell’arteria splenica|C|0|1|||||Traumatismo dell’arteria splenica||22/04/2010 17:44|
17.902.2.4_V0|902.24|902.24|Traumatismo di altre branche specificate del tronco celiaco|C|0|1|||||Traumatismo di altre branche specificate del tronco celiaco||22/04/2010 17:44|
17.902.2.5_V0|902.25|902.25|Traumatismo dell’arteria mesenterica superiore (tronco)|C|0|1|||||Traumatismo dell’arteria mesenterica superiore (tronco)||22/04/2010 17:44|
17.902.2.6_V0|902.26|902.26|Traumatismo delle branche primarie dell’arteria mesenterica superiore|C|0|1|||||Traumatismo delle branche primarie dell’arteria mesenterica superiore||22/04/2010 17:44|
17.902.2.7_V0|902.27|902.27|Traumatismo dell’arteria mesenterica inferiore|C|0|1|||||Traumatismo dell’arteria mesenterica inferiore||22/04/2010 17:44|
17.902.2.9_V0|902.29|902.29|Altro traumatismo di tronco celiaco e arteria mesenterica|C|0|1|||||Altro traumatismo di tronco celiaco e arteria mesenterica||22/04/2010 17:44|
17.902.3_V0|902.3|902.3|Traumatismo della vena porta e splenica|S|0|1|||||Traumatismo della vena porta e splenica||22/04/2010 17:44|
17.902.3.1_V0|902.31|902.31|Traumatismo della vena mesenterica superiore e suddivisione primaria|C|0|1|||||Traumatismo della vena mesenterica superiore e suddivisione primaria||22/04/2010 17:44|
17.902.3.2_V0|902.32|902.32|Traumatismo della vena mesenterica inferiore|C|0|1|||||Traumatismo della vena mesenterica inferiore||22/04/2010 17:44|
17.902.3.3_V0|902.33|902.33|Traumatismo della vena portale|C|0|1|||||Traumatismo della vena portale||22/04/2010 17:44|
17.902.3.4_V0|902.34|902.34|Traumatismo della vena splenica|C|0|1|||||Traumatismo della vena splenica||22/04/2010 17:44|
17.902.3.9_V0|902.39|902.39|Altro traumatismo di vena porta e splenica|C|0|1|||||Altro traumatismo di vena porta e splenica||22/04/2010 17:44|
17.902.4_V0|902.4|902.4|Traumatismo dei vasi sanguigni renali|S|0|1|||||Traumatismo dei vasi sanguigni renali||22/04/2010 17:44|
17.902.4.0_V0|902.40|902.40|Traumatismo dei vasi sanguigni renali, non specificati|C|0|1|||||Traumatismo dei vasi sanguigni renali, non specificati||22/04/2010 17:44|
17.902.4.1_V0|902.41|902.41|Traumatismo dell’arteria renale|C|0|1|||||Traumatismo dell’arteria renale||22/04/2010 17:44|
17.902.4.2_V0|902.42|902.42|Traumatismo della vena renale|C|0|1|||||Traumatismo della vena renale||22/04/2010 17:44|
17.902.4.9_V0|902.49|902.49|Traumatismo di altro vaso sanguigno renale|C|0|1|||||Traumatismo di altro vaso sanguigno renale||22/04/2010 17:44|
17.902.5_V0|902.5|902.5|Traumatismo dei vasi sanguigni iliaci|S|0|1|||||Traumatismo dei vasi sanguigni iliaci||22/04/2010 17:44|
17.902.5.0_V0|902.50|902.50|Traumatismo di vasi sanguigni iliaci, non specificati|C|0|1|||||Traumatismo di vasi sanguigni iliaci, non specificati||22/04/2010 17:44|
17.902.5.1_V0|902.51|902.51|Traumatismo dell’arteria ipogastrica|C|0|1|||||Traumatismo dell’arteria ipogastrica||22/04/2010 17:44|
17.902.5.2_V0|902.52|902.52|Traumatismo della vena ipogastrica|C|0|1|||||Traumatismo della vena ipogastrica||22/04/2010 17:44|
17.902.5.3_V0|902.53|902.53|Traumatismo dell’arteria iliaca|C|0|1|||||Traumatismo dell’arteria iliaca||22/04/2010 17:44|
17.902.5.4_V0|902.54|902.54|Traumatismo della vena iliaca|C|0|1|||||Traumatismo della vena iliaca||22/04/2010 17:44|
17.902.5.5_V0|902.55|902.55|Traumatismo dell’arteria uterina|C|0|1|||||Traumatismo dell’arteria uterina||22/04/2010 17:44|
17.902.5.6_V0|902.56|902.56|Traumatismo della vena uterina|C|0|1|||||Traumatismo della vena uterina||22/04/2010 17:44|
17.902.5.9_V0|902.59|902.59|Traumatismo di altro vaso sanguigno iliaco|C|0|1|||||Traumatismo di altro vaso sanguigno iliaco||22/04/2010 17:44|
17.902.8_V0|902.8|902.8|Traumatismo di altri specificati vasi sanguigni dell’addome e del bacino|S|0|1|||||Traumatismo di altri specificati vasi sanguigni dell’addome e del bacino||22/04/2010 17:44|
