#CODEVALUEMODEL=CodeValueIcd9|CODESYSTEMID=2.16.840.1.113883.6.104|CODESYSTEMNAME=ICD9PROC|CODESYSTEMDISPLAYNAME=ICD9 PRESTAZIONI|VERSION=2002|DESCRIPTION=ICD9 Procedure Codes|LANGUAGE=it|AUTHORITYNAME=National Center for Health Statistics|AUTHORITYDESCRIPTION=World Health Organization|AUTHORITYCONTACTINFORMATION=http://www.cdc.gov/nchs/icd9.htm|VALIDFROM=22/04/2010 10:22
ID SUFFIX|CODE|NAME|DESCRIPTION|ELEMENT TYPE|SEQUENCE NUMBER|STATUS|TRANSLATION[de]|TRANSLATION[en]|TRANSLATION[it]|RELATION[CodeValuePhi]|VALID FROM|VALID TO
93.1.5_V2002|93.15|Mobilizzazione della colonna vertebrale|Mobilizzazione della colonna vertebrale|C|0|1|||Mobilizzazione della colonna vertebrale||22/04/2010 10:22|
93.1.6_V2002|93.16|Mobilizzazione di altre articolazioni|Mobilizzazione di altre articolazioni|C|0|1|||Mobilizzazione di altre articolazioni||22/04/2010 10:22|
93.1.7_V2002|93.17|Altri esercizi muscoloscheletrici passivi|Altri esercizi muscoloscheletrici passivi|C|0|1|||Altri esercizi muscoloscheletrici passivi||22/04/2010 10:22|
93.1.8_V2002|93.18|Esercizi respiratori|Esercizi respiratori|C|0|1|||Esercizi respiratori||22/04/2010 10:22|
93.1.9_V2002|93.19|Esercizi, non classificati altrove|Esercizi, non classificati altrove|C|0|1|||Esercizi, non classificati altrove||22/04/2010 10:22|
93.2_V2002|93.2|Altra terapia fisica con manipolazioni muscoloscheletriche|Altra terapia fisica con manipolazioni muscoloscheletriche|S|0|1|||Altra terapia fisica con manipolazioni muscoloscheletriche||22/04/2010 10:22|
93.2.1_V2002|93.21|Trazioni manuali e meccaniche|Trazioni manuali e meccaniche|C|0|1|||Trazioni manuali e meccaniche||22/04/2010 10:22|
93.2.2_V2002|93.22|Training deambulatori e del passo|Training deambulatori e del passo|C|0|1|||Training deambulatori e del passo||22/04/2010 10:22|
93.2.3_V2002|93.23|Messa a punto di apparecchio ortesico|Messa a punto di apparecchio ortesico|C|0|1|||Messa a punto di apparecchio ortesico||22/04/2010 10:22|
93.2.4_V2002|93.24|Addestramento all'uso di protesi o apparecchi ortesici|Addestramento all'uso di protesi o apparecchi ortesici|C|0|1|||Addestramento all'uso di protesi o apparecchi ortesici||22/04/2010 10:22|
93.2.5_V2002|93.25|Estensione forzata degli arti|Estensione forzata degli arti|C|0|1|||Estensione forzata degli arti||22/04/2010 10:22|
93.2.6_V2002|93.26|Rottura manuale di aderenze articolari|Rottura manuale di aderenze articolari|C|0|1|||Rottura manuale di aderenze articolari||22/04/2010 10:22|
93.2.7_V2002|93.27|Stretching di muscoli o tendini|Stretching di muscoli o tendini|C|0|1|||Stretching di muscoli o tendini||22/04/2010 10:22|
93.2.8_V2002|93.28|Stretching di fascia|Stretching di fascia|C|0|1|||Stretching di fascia||22/04/2010 10:22|
93.2.9_V2002|93.29|Altre correzioni forzate di deformità|Altre correzioni forzate di deformità|C|0|1|||Altre correzioni forzate di deformità||22/04/2010 10:22|
93.3_V2002|93.3|Altre procedure di terapia fisica terapeutica|Altre procedure di terapia fisica terapeutica|S|0|1|||Altre procedure di terapia fisica terapeutica||22/04/2010 10:22|
93.3.1_V2002|93.31|Esercizi assistiti in piscina|Esercizi assistiti in piscina|C|0|1|||Esercizi assistiti in piscina||22/04/2010 10:22|
93.3.2_V2002|93.32|Trattamento a vortice|Trattamento a vortice|C|0|1|||Trattamento a vortice||22/04/2010 10:22|
93.3.3_V2002|93.33|Altra idroterapia|Altra idroterapia|C|0|1|||Altra idroterapia||22/04/2010 10:22|
93.3.4_V2002|93.34|Diatermia|Diatermia|C|0|1|||Diatermia||22/04/2010 10:22|
93.3.5_V2002|93.35|Altra terapia con calore|Altra terapia con calore|C|0|1|||Altra terapia con calore||22/04/2010 10:22|
93.3.6_V2002|93.36|Riabilitazione cardiologica|Riabilitazione cardiologica|C|0|1|||Riabilitazione cardiologica||22/04/2010 10:22|
93.3.7_V2002|93.37|Training prenatale|Training prenatale|C|0|1|||Training prenatale||22/04/2010 10:22|
93.3.8_V2002|93.38|Terapia fisica combinata senza menzione dei componenti|Terapia fisica combinata senza menzione dei componenti|C|0|1|||Terapia fisica combinata senza menzione dei componenti||22/04/2010 10:22|
93.3.9_V2002|93.39|Altra terapia fisica|Altra terapia fisica|C|0|1|||Altra terapia fisica||22/04/2010 10:22|
93.4_V2002|93.4|Trazione scheletrica e altre trazioni|Trazione scheletrica e altre trazioni|S|0|1|||Trazione scheletrica e altre trazioni||22/04/2010 10:22|
93.4.1_V2002|93.41|Trazione spinale con apparecchiatura cranica|Trazione spinale con apparecchiatura cranica|C|0|1|||Trazione spinale con apparecchiatura cranica||22/04/2010 10:22|
93.4.2_V2002|93.42|Altre trazioni spinali|Altre trazioni spinali|C|0|1|||Altre trazioni spinali||22/04/2010 10:22|
93.4.3_V2002|93.43|Trazione scheletrica intermittente|Trazione scheletrica intermittente|C|0|1|||Trazione scheletrica intermittente||22/04/2010 10:22|
93.4.4_V2002|93.44|Altra trazione scheletrica|Altra trazione scheletrica|C|0|1|||Altra trazione scheletrica||22/04/2010 10:22|
93.4.5_V2002|93.45|Trazione con apparecchio di Thomas|Trazione con apparecchio di Thomas|C|0|1|||Trazione con apparecchio di Thomas||22/04/2010 10:22|
93.4.6_V2002|93.46|Altre trazioni cutanee degli arti|Altre trazioni cutanee degli arti|C|0|1|||Altre trazioni cutanee degli arti||22/04/2010 10:22|
93.5_V2002|93.5|Altre immobilizzazioni, pressioni e cure a ferite|Altre immobilizzazioni, pressioni e cure a ferite|S|0|1|||Altre immobilizzazioni, pressioni e cure a ferite||22/04/2010 10:22|
93.5.1_V2002|93.51|Applicazione di corsetto gessato|Applicazione di corsetto gessato|C|0|1|||Applicazione di corsetto gessato||22/04/2010 10:22|
93.5.2_V2002|93.52|Applicazione di supporto per il collo|Applicazione di supporto per il collo|C|0|1|||Applicazione di supporto per il collo||22/04/2010 10:22|
93.5.3_V2002|93.53|Applicazione di altro corsetto gessato|Applicazione di altro corsetto gessato|C|0|1|||Applicazione di altro corsetto gessato||22/04/2010 10:22|
93.5.4_V2002|93.54|Applicazione di stecca|Applicazione di stecca|C|0|1|||Applicazione di stecca||22/04/2010 10:22|
93.5.5_V2002|93.55|Cerchiaggio dentale|Cerchiaggio dentale|C|0|1|||Cerchiaggio dentale||22/04/2010 10:22|
93.5.6_V2002|93.56|Applicazione di medicazione compressiva|Applicazione di medicazione compressiva|C|0|1|||Applicazione di medicazione compressiva||22/04/2010 10:22|
93.5.7_V2002|93.57|Applicazione di altra medicazione su ferita|Applicazione di altra medicazione su ferita|C|0|1|||Applicazione di altra medicazione su ferita||22/04/2010 10:22|
93.5.8_V2002|93.58|Applicazione di pantaloni a pressione|Applicazione di pantaloni a pressione|C|0|1|||Applicazione di pantaloni a pressione||22/04/2010 10:22|
93.5.9_V2002|93.59|Altra immobilizzazione, pressione e cura per ferita|Altra immobilizzazione, pressione e cura per ferita|C|0|1|||Altra immobilizzazione, pressione e cura per ferita||22/04/2010 10:22|
93.6_V2002|93.6|Trattamento manipolativo di osteopatia|Trattamento manipolativo di osteopatia|S|0|1|||Trattamento manipolativo di osteopatia||22/04/2010 10:22|
93.6.1_V2002|93.61|Trattamento manipolativo di osteopatia per mobilizzazione generale|Trattamento manipolativo di osteopatia per mobilizzazione generale|C|0|1|||Trattamento manipolativo di osteopatia per mobilizzazione generale||22/04/2010 10:22|
93.6.2_V2002|93.62|Trattamento manipolativo di osteopatia usando forze ad alta velocità e bassa ampiezza|Trattamento manipolativo di osteopatia usando forze ad alta velocità e bassa ampiezza|C|0|1|||Trattamento manipolativo di osteopatia usando forze ad alta velocità e bassa ampiezza||22/04/2010 10:22|
93.6.3_V2002|93.63|Trattamento manipolativo di osteopatia usando forze a bassa velocità e elevata ampiezza|Trattamento manipolativo di osteopatia usando forze a bassa velocità e elevata ampiezza|C|0|1|||Trattamento manipolativo di osteopatia usando forze a bassa velocità e elevata ampiezza||22/04/2010 10:22|
93.6.4_V2002|93.64|Trattamento manipolativo di osteopatia usando forze isotoniche o isometriche|Trattamento manipolativo di osteopatia usando forze isotoniche o isometriche|C|0|1|||Trattamento manipolativo di osteopatia usando forze isotoniche o isometriche||22/04/2010 10:22|
93.6.5_V2002|93.65|Trattamento manipolativo osteopatico con uso di forze indirette|Trattamento manipolativo osteopatico con uso di forze indirette|C|0|1|||Trattamento manipolativo osteopatico con uso di forze indirette||22/04/2010 10:22|
93.6.6_V2002|93.66|Trattamento manipolativo di osteopatia per mobilizzare i fluidi tissutali|Trattamento manipolativo di osteopatia per mobilizzare i fluidi tissutali|C|0|1|||Trattamento manipolativo di osteopatia per mobilizzare i fluidi tissutali||22/04/2010 10:22|
93.6.7_V2002|93.67|Altri trattamenti specifici manipolativi per osteopatia|Altri trattamenti specifici manipolativi per osteopatia|C|0|1|||Altri trattamenti specifici manipolativi per osteopatia||22/04/2010 10:22|
93.7_V2002|93.7|Riabilitazione del linguaggio e della lettura e riabilitazione del non vedente|Riabilitazione del linguaggio e della lettura e riabilitazione del non vedente|S|0|1|||Riabilitazione del linguaggio e della lettura e riabilitazione del non vedente||22/04/2010 10:22|
93.7.1_V2002|93.71|Training per dislessia|Training per dislessia|C|0|1|||Training per dislessia||22/04/2010 10:22|
93.7.2_V2002|93.72|Training per disfasia|Training per disfasia|C|0|1|||Training per disfasia||22/04/2010 10:22|
93.7.3_V2002|93.73|Training per linguaggio esofageo|Training per linguaggio esofageo|C|0|1|||Training per linguaggio esofageo||22/04/2010 10:22|
93.7.4_V2002|93.74|Training per difetto del linguaggio|Training per difetto del linguaggio|C|0|1|||Training per difetto del linguaggio||22/04/2010 10:22|
93.7.5_V2002|93.75|Altro training del linguaggio e terapia|Altro training del linguaggio e terapia|C|0|1|||Altro training del linguaggio e terapia||22/04/2010 10:22|
93.7.6_V2002|93.76|Training all'uso di cani guida per ciechi|Training all'uso di cani guida per ciechi|C|0|1|||Training all'uso di cani guida per ciechi||22/04/2010 10:22|
93.7.7_V2002|93.77|Training all'uso del Braille o Moon|Training all'uso del Braille o Moon|C|0|1|||Training all'uso del Braille o Moon||22/04/2010 10:22|
93.7.8_V2002|93.78|Altra riabilitazione del cieco|Altra riabilitazione del cieco|C|0|1|||Altra riabilitazione del cieco||22/04/2010 10:22|
93.8_V2002|93.8|Altra terapia riabilitativa|Altra terapia riabilitativa|S|0|1|||Altra terapia riabilitativa||22/04/2010 10:22|
93.8.1_V2002|93.81|Terapia ricreazionale|Terapia ricreazionale|C|0|1|||Terapia ricreazionale||22/04/2010 10:22|
93.8.2_V2002|93.82|Terapia educazionale|Terapia educazionale|C|0|1|||Terapia educazionale||22/04/2010 10:22|
93.8.3_V2002|93.83|Terapia occupazionale|Terapia occupazionale|C|0|1|||Terapia occupazionale||22/04/2010 10:22|
93.8.4_V2002|93.84|Terapia musicale|Terapia musicale|C|0|1|||Terapia musicale||22/04/2010 10:22|
93.8.5_V2002|93.85|Riabilitazione vocale|Riabilitazione vocale|C|0|1|||Riabilitazione vocale||22/04/2010 10:22|
93.8.9_V2002|93.89|Riabilitazione non classificata altrove|Riabilitazione non classificata altrove|C|0|1|||Riabilitazione non classificata altrove||22/04/2010 10:22|
93.9_V2002|93.9|Terapia respiratoria|Terapia respiratoria|S|0|1|||Terapia respiratoria||22/04/2010 10:22|
93.9.0_V2002|93.90|Respirazione a pressione positiva continua (CPAP)|Respirazione a pressione positiva continua (CPAP)|C|0|1|||Respirazione a pressione positiva continua (CPAP)||22/04/2010 10:22|
93.9.1_V2002|93.91|Respirazione a pressione positiva intermittente|Respirazione a pressione positiva intermittente|C|0|1|||Respirazione a pressione positiva intermittente||22/04/2010 10:22|
93.9.3_V2002|93.93|Metodi non meccanici di rianimazione|Metodi non meccanici di rianimazione|C|0|1|||Metodi non meccanici di rianimazione||22/04/2010 10:22|
93.9.4_V2002|93.94|Medicamento respiratorio somministrato per mezzo di nebulizzatore|Medicamento respiratorio somministrato per mezzo di nebulizzatore|C|0|1|||Medicamento respiratorio somministrato per mezzo di nebulizzatore||22/04/2010 10:22|
93.9.5_V2002|93.95|Ossigenazione iperbarica|Ossigenazione iperbarica|C|0|1|||Ossigenazione iperbarica||22/04/2010 10:22|
93.9.6_V2002|93.96|Altro tipo di arricchimento di ossigeno|Altro tipo di arricchimento di ossigeno|C|0|1|||Altro tipo di arricchimento di ossigeno||22/04/2010 10:22|
93.9.7_V2002|93.97|Camera di decompressione|Camera di decompressione|C|0|1|||Camera di decompressione||22/04/2010 10:22|
93.9.8_V2002|93.98|Altro controllo di pressione e composizione atmosferica|Altro controllo di pressione e composizione atmosferica|C|0|1|||Altro controllo di pressione e composizione atmosferica||22/04/2010 10:22|
93.9.9_V2002|93.99|Altre procedure respiratorie|Altre procedure respiratorie|C|0|1|||Altre procedure respiratorie||22/04/2010 10:22|
94_V2002|-|Procedure relative alla psiche|Procedure relative alla psiche|T|0|1|||Procedure relative alla psiche||22/04/2010 10:22|
94.0_V2002|94.0|Valutazione e test psicologici|Valutazione e test psicologici|S|0|1|||Valutazione e test psicologici||22/04/2010 10:22|
94.0.1_V2002|94.01|Somministrazione di test di intelligenza|Somministrazione di test di intelligenza|C|0|1|||Somministrazione di test di intelligenza||22/04/2010 10:22|
94.0.2_V2002|94.02|Somministrazione di test psicologici|Somministrazione di test psicologici|C|0|1|||Somministrazione di test psicologici||22/04/2010 10:22|
94.0.3_V2002|94.03|Analisi del carattere|Analisi del carattere|C|0|1|||Analisi del carattere||22/04/2010 10:22|
94.0.8_V2002|94.08|Altra valutazione e test psicologico|Altra valutazione e test psicologico|C|0|1|||Altra valutazione e test psicologico||22/04/2010 10:22|
94.0.9_V2002|94.09|Determinazione dello stato mentale psicologico, SAI|Determinazione dello stato mentale psicologico, SAI|C|0|1|||Determinazione dello stato mentale psicologico, SAI||22/04/2010 10:22|
94.1_V2002|94.1|Colloqui, consulenze e valutazioni psichiatriche|Colloqui, consulenze e valutazioni psichiatriche|S|0|1|||Colloqui, consulenze e valutazioni psichiatriche||22/04/2010 10:22|
94.1.1_V2002|94.11|Valutazione psichiatrica dello stato mentale|Valutazione psichiatrica dello stato mentale|C|0|1|||Valutazione psichiatrica dello stato mentale||22/04/2010 10:22|
94.1.2_V2002|94.12|Visita psichiatrica di routine, SAI|Visita psichiatrica di routine, SAI|C|0|1|||Visita psichiatrica di routine, SAI||22/04/2010 10:22|
94.1.3_V2002|94.13|Valutazione di affidamento psichiatrico|Valutazione di affidamento psichiatrico|C|0|1|||Valutazione di affidamento psichiatrico||22/04/2010 10:22|
94.1.9_V2002|94.19|Altro colloquio e valutazione psichiatrica|Altro colloquio e valutazione psichiatrica|C|0|1|||Altro colloquio e valutazione psichiatrica||22/04/2010 10:22|
94.2_V2002|94.2|Somatoterapia psichiatrica|Somatoterapia psichiatrica|S|0|1|||Somatoterapia psichiatrica||22/04/2010 10:22|
94.2.1_V2002|94.21|Narcoanalisi|Narcoanalisi|C|0|1|||Narcoanalisi||22/04/2010 10:22|
94.2.2_V2002|94.22|Terapia con litio|Terapia con litio|C|0|1|||Terapia con litio||22/04/2010 10:22|
94.2.3_V2002|94.23|Terapia neurolettica|Terapia neurolettica|C|0|1|||Terapia neurolettica||22/04/2010 10:22|
94.2.4_V2002|94.24|Terapia con shock chimico|Terapia con shock chimico|C|0|1|||Terapia con shock chimico||22/04/2010 10:22|
94.2.5_V2002|94.25|Altra terapia psichiatrica con farmaci|Altra terapia psichiatrica con farmaci|C|0|1|||Altra terapia psichiatrica con farmaci||22/04/2010 10:22|
94.2.6_V2002|94.26|Terapia con elettroshock subconvulsivo|Terapia con elettroshock subconvulsivo|C|0|1|||Terapia con elettroshock subconvulsivo||22/04/2010 10:22|
94.2.7_V2002|94.27|Altra terapia con elettroshock|Altra terapia con elettroshock|C|0|1|||Altra terapia con elettroshock||22/04/2010 10:22|
