#CODEVALUEMODEL=CodeValueAteco|CODESYSTEMID=ATECO|CODESYSTEMNAME=ATECO|CODESYSTEMDISPLAYNAME=ATECO|VERSION=0|DESCRIPTION=ATECO|LANGUAGE=it|AUTHORITYNAME=ITAL-TBS S.P.A.|AUTHORITYDESCRIPTION=ITAL-TBS S.P.A.|AUTHORITYCONTACTINFORMATION=info@italtbs.com|VALIDFROM=01/01/2007 00:00|||||||
ID SUFFIX|CODE|NAME|DESCRIPTION|ELEMENT TYPE|SEQUENCE NUMBER|STATUS|KEYWORDS|EXTENSION[Abbreviation]|EXTENSION[Enable annotation]|EXTENSION[Score]|TRANSLATION[de]|TRANSLATION[en]|TRANSLATION[it]|RELATION[CodeValueCity]|RELATION[CodeValuePhi]|VALID FROM|VALID TO
N.81.2.2.0.1_V0|81.22.01|81.22.01|Attività di sterilizzazione di attrezzature medico sanitarie|C|0|1|SERVIZI||||||Attività di sterilizzazione di attrezzature medico sanitarie|||01/01/2007 00:00|
N.81.2.2.0.2_V0|81.22.02|81.22.02|Altre attività di pulizia specializzata di edifici e di impianti e macchinari industriali|C|0|1|SERVIZI||||||Altre attività di pulizia specializzata di edifici e di impianti e macchinari industriali|||01/01/2007 00:00|
N.81.2.9_V0|81.29|81.29|Altre attività di pulizia|S|0|1|SERVIZI||||||Altre attività di pulizia|||01/01/2007 00:00|
N.81.2.9.1_V0|81.29.1|81.29.1|Servizi di disinfestazione|S|0|1|SERVIZI||||||Servizi di disinfestazione|||01/01/2007 00:00|
N.81.2.9.1.0_V0|81.29.10|81.29.10|Servizi di disinfestazione|C|0|1|SERVIZI||||||Servizi di disinfestazione|||01/01/2007 00:00|
N.81.2.9.9_V0|81.29.9|81.29.9|Attività di pulizia nca|S|0|1|SERVIZI||||||Attività di pulizia nca|||01/01/2007 00:00|
N.81.2.9.9.1_V0|81.29.91|81.29.91|Pulizia e lavaggio di aree pubbliche, rimozione di neve e ghiaccio|C|0|1|SERVIZI||||||Pulizia e lavaggio di aree pubbliche, rimozione di neve e ghiaccio|||01/01/2007 00:00|
N.81.2.9.9.9_V0|81.29.99|81.29.99|Altre attività di pulizia nca|C|0|1|SERVIZI||||||Altre attività di pulizia nca|||01/01/2007 00:00|
N.81.3_V0|81.3|81.3|CURA E MANUTENZIONE DEL PAESAGGIO|S|0|1|SERVIZI||||||CURA E MANUTENZIONE DEL PAESAGGIO|||01/01/2007 00:00|
N.81.3.0_V0|81.30|81.30|Cura e manutenzione del paesaggio|S|0|1|SERVIZI||||||Cura e manutenzione del paesaggio|||01/01/2007 00:00|
N.81.3.0.0_V0|81.30.0|81.30.0|Cura e manutenzione del paesaggio (inclusi parchi, giardini e aiuole)|S|0|1|SERVIZI||||||Cura e manutenzione del paesaggio (inclusi parchi, giardini e aiuole)|||01/01/2007 00:00|
N.81.3.0.0.0_V0|81.30.00|81.30.00|Cura e manutenzione del paesaggio (inclusi parchi, giardini e aiuole)|C|0|1|SERVIZI||||||Cura e manutenzione del paesaggio (inclusi parchi, giardini e aiuole)|||01/01/2007 00:00|
N.82_V0|82|82|ATTIVITÀ DI SUPPORTO PER LE FUNZIONI D'UFFICIO E ALTRI SERVIZI DI SUPPORTO ALLE IMPRESE|S|0|1|SERVIZI||||||ATTIVITÀ DI SUPPORTO PER LE FUNZIONI D'UFFICIO E ALTRI SERVIZI DI SUPPORTO ALLE IMPRESE|||01/01/2007 00:00|
N.82.1_V0|82.1|82.1|ATTIVITÀ DI SUPPORTO PER LE FUNZIONI D'UFFICIO|S|0|1|SERVIZI||||||ATTIVITÀ DI SUPPORTO PER LE FUNZIONI D'UFFICIO|||01/01/2007 00:00|
N.82.1.1_V0|82.11|82.11|Servizi integrati di supporto per le funzioni d'ufficio|S|0|1|SERVIZI||||||Servizi integrati di supporto per le funzioni d'ufficio|||01/01/2007 00:00|
N.82.1.1.0_V0|82.11.0|82.11.0|Servizi integrati di supporto per le funzioni d'ufficio; uffici-residence|S|0|1|SERVIZI||||||Servizi integrati di supporto per le funzioni d'ufficio; uffici-residence|||01/01/2007 00:00|
N.82.1.1.0.1_V0|82.11.01|82.11.01|Servizi integrati di supporto per le funzioni d'ufficio|C|0|1|SERVIZI||||||Servizi integrati di supporto per le funzioni d'ufficio|||01/01/2007 00:00|
N.82.1.1.0.2_V0|82.11.02|82.11.02|Gestione di uffici temporanei, uffici residence|C|0|1|SERVIZI||||||Gestione di uffici temporanei, uffici residence|||01/01/2007 00:00|
N.82.1.9_V0|82.19|82.19|Servizi di fotocopiatura, preparazione di documenti e altre attività di supporto specializzate per le funzioni d'ufficio|S|0|1|SERVIZI||||||Servizi di fotocopiatura, preparazione di documenti e altre attività di supporto specializzate per le funzioni d'ufficio|||01/01/2007 00:00|
N.82.1.9.0_V0|82.19.0|82.19.0|Servizi di fotocopiatura, preparazione di documenti e altre attività di supporto specializzate per le funzioni d'ufficio|S|0|1|SERVIZI||||||Servizi di fotocopiatura, preparazione di documenti e altre attività di supporto specializzate per le funzioni d'ufficio|||01/01/2007 00:00|
N.82.1.9.0.1_V0|82.19.01|82.19.01|Spedizione di materiale propagandistico, compilazione e gestione di indirizzi|C|0|1|SERVIZI||||||Spedizione di materiale propagandistico, compilazione e gestione di indirizzi|||01/01/2007 00:00|
N.82.1.9.0.9_V0|82.19.09|82.19.09|Servizi di fotocopiatura, preparazione di documenti e altre attività di supporto specializzate per le funzioni d'ufficio|C|0|1|SERVIZI||||||Servizi di fotocopiatura, preparazione di documenti e altre attività di supporto specializzate per le funzioni d'ufficio|||01/01/2007 00:00|
N.82.2_V0|82.2|82.2|ATTIVITÀ DEI CALL CENTER|S|0|1|SERVIZI||||||ATTIVITÀ DEI CALL CENTER|||01/01/2007 00:00|
N.82.2.0_V0|82.20|82.20|Attività dei call center|S|0|1|SERVIZI||||||Attività dei call center|||01/01/2007 00:00|
N.82.2.0.0_V0|82.20.0|82.20.0|Attività dei call center|S|0|1|SERVIZI||||||Attività dei call center|||01/01/2007 00:00|
N.82.2.0.0.0_V0|82.20.00|82.20.00|Attività dei call center|C|0|1|SERVIZI||||||Attività dei call center|||01/01/2007 00:00|
N.82.3_V0|82.3|82.3|ORGANIZZAZIONE DI CONVEGNI E FIERE|S|0|1|SERVIZI||||||ORGANIZZAZIONE DI CONVEGNI E FIERE|||01/01/2007 00:00|
N.82.3.0_V0|82.30|82.30|Organizzazione di convegni e fiere|S|0|1|SERVIZI||||||Organizzazione di convegni e fiere|||01/01/2007 00:00|
N.82.3.0.0_V0|82.30.0|82.30.0|Organizzazione di convegni e fiere|S|0|1|SERVIZI||||||Organizzazione di convegni e fiere|||01/01/2007 00:00|
N.82.3.0.0.0_V0|82.30.00|82.30.00|Organizzazione di convegni e fiere|C|0|1|SERVIZI||||||Organizzazione di convegni e fiere|||01/01/2007 00:00|
N.82.9_V0|82.9|82.9|SERVIZI DI SUPPORTO ALLE IMPRESE NCA|S|0|1|SERVIZI||||||SERVIZI DI SUPPORTO ALLE IMPRESE NCA|||01/01/2007 00:00|
N.82.9.1_V0|82.91|82.91|Attività di agenzie di recupero crediti; agenzie di informazioni commerciali|S|0|1|SERVIZI||||||Attività di agenzie di recupero crediti; agenzie di informazioni commerciali|||01/01/2007 00:00|
N.82.9.1.1_V0|82.91.1|82.91.1|Attività di agenzie di recupero crediti|S|0|1|SERVIZI||||||Attività di agenzie di recupero crediti|||01/01/2007 00:00|
N.82.9.1.1.0_V0|82.91.10|82.91.10|Attività di agenzie di recupero crediti|C|0|1|SERVIZI||||||Attività di agenzie di recupero crediti|||01/01/2007 00:00|
N.82.9.1.2_V0|82.91.2|82.91.2|Agenzie di informazioni commerciali|S|0|1|SERVIZI||||||Agenzie di informazioni commerciali|||01/01/2007 00:00|
N.82.9.1.2.0_V0|82.91.20|82.91.20|Agenzie di informazioni commerciali|C|0|1|SERVIZI||||||Agenzie di informazioni commerciali|||01/01/2007 00:00|
N.82.9.2_V0|82.92|82.92|Attività di imballaggio e confezionamento per conto terzi|S|0|1|SERVIZI||||||Attività di imballaggio e confezionamento per conto terzi|||01/01/2007 00:00|
N.82.9.2.1_V0|82.92.1|82.92.1|Imballaggio e confezionamento di generi alimentari|S|0|1|SERVIZI||||||Imballaggio e confezionamento di generi alimentari|||01/01/2007 00:00|
N.82.9.2.1.0_V0|82.92.10|82.92.10|Imballaggio e confezionamento di generi alimentari|C|0|1|SERVIZI||||||Imballaggio e confezionamento di generi alimentari|||01/01/2007 00:00|
N.82.9.2.2_V0|82.92.2|82.92.2|Imballaggio e confezionamento di generi non alimentari|S|0|1|SERVIZI||||||Imballaggio e confezionamento di generi non alimentari|||01/01/2007 00:00|
N.82.9.2.2.0_V0|82.92.20|82.92.20|Imballaggio e confezionamento di generi non alimentari|C|0|1|SERVIZI||||||Imballaggio e confezionamento di generi non alimentari|||01/01/2007 00:00|
N.82.9.9_V0|82.99|82.99|Altri servizi di supporto alle imprese nca|S|0|1|SERVIZI||||||Altri servizi di supporto alle imprese nca|||01/01/2007 00:00|
N.82.9.9.1_V0|82.99.1|82.99.1|Imprese di gestione esattoriale|S|0|1|SERVIZI||||||Imprese di gestione esattoriale|||01/01/2007 00:00|
N.82.9.9.1.0_V0|82.99.10|82.99.10|Imprese di gestione esattoriale|C|0|1|SERVIZI||||||Imprese di gestione esattoriale|||01/01/2007 00:00|
N.82.9.9.2_V0|82.99.2|82.99.2|Agenzie di distribuzione di libri, giornali e riviste|S|0|1|SERVIZI||||||Agenzie di distribuzione di libri, giornali e riviste|||01/01/2007 00:00|
N.82.9.9.2.0_V0|82.99.20|82.99.20|Agenzie di distribuzione di libri, giornali e riviste|C|0|1|SERVIZI||||||Agenzie di distribuzione di libri, giornali e riviste|||01/01/2007 00:00|
N.82.9.9.3_V0|82.99.3|82.99.3|Servizi di gestione di pubblici mercati e pese pubbliche|S|0|1|SERVIZI||||||Servizi di gestione di pubblici mercati e pese pubbliche|||01/01/2007 00:00|
N.82.9.9.3.0_V0|82.99.30|82.99.30|Servizi di gestione di pubblici mercati e pese pubbliche|C|0|1|SERVIZI||||||Servizi di gestione di pubblici mercati e pese pubbliche|||01/01/2007 00:00|
N.82.9.9.4_V0|82.99.4|82.99.4|Richiesta certificati e disbrigo pratiche|S|0|1|SERVIZI||||||Richiesta certificati e disbrigo pratiche|||01/01/2007 00:00|
N.82.9.9.4.0_V0|82.99.40|82.99.40|Richiesta certificati e disbrigo pratiche|C|0|1|SERVIZI||||||Richiesta certificati e disbrigo pratiche|||01/01/2007 00:00|
N.82.9.9.9_V0|82.99.9|82.99.9|Altri servizi di sostegno alle imprese|S|0|1|SERVIZI||||||Altri servizi di sostegno alle imprese|||01/01/2007 00:00|
N.82.9.9.9.1_V0|82.99.91|82.99.91|Servizi di stenotipia|C|0|1|SERVIZI||||||Servizi di stenotipia|||01/01/2007 00:00|
N.82.9.9.9.9_V0|82.99.99|82.99.99|Altri servizi di sostegno alle imprese nca|C|0|1|SERVIZI||||||Altri servizi di sostegno alle imprese nca|||01/01/2007 00:00|
O_V0|O|O|AMMINISTRAZIONE PUBBLICA E DIFESA; ASSICURAZIONE SOCIALE OBBLIGATORIA|T|0|1|AMMINISTRAZIONE PUBBLICA||||||AMMINISTRAZIONE PUBBLICA E DIFESA; ASSICURAZIONE SOCIALE OBBLIGATORIA|||01/01/2007 00:00|
O.84_V0|84|84|AMMINISTRAZIONE PUBBLICA E DIFESA; ASSICURAZIONE SOCIALE OBBLIGATORIA|S|0|1|AMMINISTRAZIONE PUBBLICA||||||AMMINISTRAZIONE PUBBLICA E DIFESA; ASSICURAZIONE SOCIALE OBBLIGATORIA|||01/01/2007 00:00|
O.84.1_V0|84.1|84.1|AMMINISTRAZIONE PUBBLICA: AMMINISTRAZIONE GENERALE, ECONOMICA E SOCIALE|S|0|1|AMMINISTRAZIONE PUBBLICA||||||AMMINISTRAZIONE PUBBLICA: AMMINISTRAZIONE GENERALE, ECONOMICA E SOCIALE|||01/01/2007 00:00|
O.84.1.1_V0|84.11|84.11|Attività generali di amministrazione pubblica|S|0|1|AMMINISTRAZIONE PUBBLICA||||||Attività generali di amministrazione pubblica|||01/01/2007 00:00|
O.84.1.1.1_V0|84.11.1|84.11.1|Attività degli organi legislativi ed esecutivi, centrali e locali; amministrazione finanziaria; amministrazioni regionali, provinciali e comunali|S|0|1|AMMINISTRAZIONE PUBBLICA||||||Attività degli organi legislativi ed esecutivi, centrali e locali; amministrazione finanziaria; amministrazioni regionali, provinciali e comunali|||01/01/2007 00:00|
O.84.1.1.1.0_V0|84.11.10|84.11.10|Attività degli organi legislativi ed esecutivi, centrali e locali; amministrazione finanziaria; amministrazioni regionali, provinciali e comunali|C|0|1|AMMINISTRAZIONE PUBBLICA||||||Attività degli organi legislativi ed esecutivi, centrali e locali; amministrazione finanziaria; amministrazioni regionali, provinciali e comunali|||01/01/2007 00:00|
O.84.1.1.2_V0|84.11.2|84.11.2|Attività di pianificazione generale e servizi statistici generali|S|0|1|AMMINISTRAZIONE PUBBLICA||||||Attività di pianificazione generale e servizi statistici generali|||01/01/2007 00:00|
O.84.1.1.2.0_V0|84.11.20|84.11.20|Attività di pianificazione generale e servizi statistici generali|C|0|1|AMMINISTRAZIONE PUBBLICA||||||Attività di pianificazione generale e servizi statistici generali|||01/01/2007 00:00|
O.84.1.2_V0|84.12|84.12|Regolamentazione delle attività relative alla fornitura di servizi di assistenza sanitaria, dell'istruzione, di servizi culturali e ad altri servizi sociali (esclusa l'assicurazione sociale obbligatoria)|S|0|1|AMMINISTRAZIONE PUBBLICA||||||Regolamentazione delle attività relative alla fornitura di servizi di assistenza sanitaria, dell'istruzione, di servizi culturali e ad altri servizi sociali (esclusa l'assicurazione sociale obbligatoria)|||01/01/2007 00:00|
O.84.1.2.1_V0|84.12.1|84.12.1|Regolamentazione dell'attività degli organismi preposti alla sanità|S|0|1|AMMINISTRAZIONE PUBBLICA||||||Regolamentazione dell'attività degli organismi preposti alla sanità|||01/01/2007 00:00|
O.84.1.2.1.0_V0|84.12.10|84.12.10|Regolamentazione dell'attività degli organismi preposti alla sanità|C|0|1|AMMINISTRAZIONE PUBBLICA||||||Regolamentazione dell'attività degli organismi preposti alla sanità|||01/01/2007 00:00|
O.84.1.2.2_V0|84.12.2|84.12.2|Regolamentazione dell'attività degli organismi preposti all'istruzione|S|0|1|AMMINISTRAZIONE PUBBLICA||||||Regolamentazione dell'attività degli organismi preposti all'istruzione|||01/01/2007 00:00|
O.84.1.2.2.0_V0|84.12.20|84.12.20|Regolamentazione dell'attività degli organismi preposti all'istruzione|C|0|1|AMMINISTRAZIONE PUBBLICA||||||Regolamentazione dell'attività degli organismi preposti all'istruzione|||01/01/2007 00:00|
O.84.1.2.3_V0|84.12.3|84.12.3|Regolamentazione dell'attività degli organismi preposti alla gestione di progetti per l'edilizia abitativa e l'assetto del territorio e per la tutela dell'ambiente|S|0|1|AMMINISTRAZIONE PUBBLICA||||||Regolamentazione dell'attività degli organismi preposti alla gestione di progetti per l'edilizia abitativa e l'assetto del territorio e per la tutela dell'ambiente|||01/01/2007 00:00|
O.84.1.2.3.0_V0|84.12.30|84.12.30|Regolamentazione dell'attività degli organismi preposti alla gestione di progetti per l'edilizia abitativa e l'assetto del territorio e per la tutela dell'ambiente|C|0|1|AMMINISTRAZIONE PUBBLICA||||||Regolamentazione dell'attività degli organismi preposti alla gestione di progetti per l'edilizia abitativa e l'assetto del territorio e per la tutela dell'ambiente|||01/01/2007 00:00|
O.84.1.2.4_V0|84.12.4|84.12.4|Regolamentazione dell'attività degli organismi preposti ai servizi ricreativi, culturali e sociali vari|S|0|1|AMMINISTRAZIONE PUBBLICA||||||Regolamentazione dell'attività degli organismi preposti ai servizi ricreativi, culturali e sociali vari|||01/01/2007 00:00|
O.84.1.2.4.0_V0|84.12.40|84.12.40|Regolamentazione dell'attività degli organismi preposti ai servizi ricreativi, culturali e sociali vari|C|0|1|AMMINISTRAZIONE PUBBLICA||||||Regolamentazione dell'attività degli organismi preposti ai servizi ricreativi, culturali e sociali vari|||01/01/2007 00:00|
O.84.1.3_V0|84.13|84.13|Regolamentazione delle attività che contribuiscono ad una più efficiente gestione delle attività economiche|S|0|1|AMMINISTRAZIONE PUBBLICA||||||Regolamentazione delle attività che contribuiscono ad una più efficiente gestione delle attività economiche|||01/01/2007 00:00|
O.84.1.3.1_V0|84.13.1|84.13.1|Regolamentazione degli affari concernenti i combustibili e l'energia|S|0|1|AMMINISTRAZIONE PUBBLICA||||||Regolamentazione degli affari concernenti i combustibili e l'energia|||01/01/2007 00:00|
O.84.1.3.1.0_V0|84.13.10|84.13.10|Regolamentazione degli affari concernenti i combustibili e l'energia|C|0|1|AMMINISTRAZIONE PUBBLICA||||||Regolamentazione degli affari concernenti i combustibili e l'energia|||01/01/2007 00:00|
O.84.1.3.2_V0|84.13.2|84.13.2|Regolamentazione degli affari e servizi concernenti l'agricoltura, silvicoltura, caccia e pesca|S|0|1|AMMINISTRAZIONE PUBBLICA||||||Regolamentazione degli affari e servizi concernenti l'agricoltura, silvicoltura, caccia e pesca|||01/01/2007 00:00|
O.84.1.3.2.0_V0|84.13.20|84.13.20|Regolamentazione degli affari e servizi concernenti l'agricoltura, silvicoltura, caccia e pesca|C|0|1|AMMINISTRAZIONE PUBBLICA||||||Regolamentazione degli affari e servizi concernenti l'agricoltura, silvicoltura, caccia e pesca|||01/01/2007 00:00|
O.84.1.3.3_V0|84.13.3|84.13.3|Regolamentazione degli affari e dei servizi concernenti le industrie estrattive e le risorse minerarie (eccetto i combustibili) le industrie manifatturiere, le costruzioni e le opere pubbliche ad eccezione delle strade e opere per la navigazione|S|0|1|AMMINISTRAZIONE PUBBLICA||||||Regolamentazione degli affari e dei servizi concernenti le industrie estrattive e le risorse minerarie (eccetto i combustibili) le industrie manifatturiere, le costruzioni e le opere pubbliche ad eccezione delle strade e opere per la navigazione|||01/01/2007 00:00|
O.84.1.3.3.0_V0|84.13.30|84.13.30|Regolamentazione degli affari e dei servizi concernenti le industrie estrattive e le risorse minerarie (eccetto i combustibili) le industrie manifatturiere, le costruzioni e le opere pubbliche ad eccezione delle strade e opere per la navigazione|C|0|1|AMMINISTRAZIONE PUBBLICA||||||Regolamentazione degli affari e dei servizi concernenti le industrie estrattive e le risorse minerarie (eccetto i combustibili) le industrie manifatturiere, le costruzioni e le opere pubbliche ad eccezione delle strade e opere per la navigazione|||01/01/2007 00:00|
O.84.1.3.4_V0|84.13.4|84.13.4|Regolamentazione degli affari e servizi concernenti la costruzione di strade|S|0|1|AMMINISTRAZIONE PUBBLICA||||||Regolamentazione degli affari e servizi concernenti la costruzione di strade|||01/01/2007 00:00|
O.84.1.3.4.0_V0|84.13.40|84.13.40|Regolamentazione degli affari e servizi concernenti la costruzione di strade|C|0|1|AMMINISTRAZIONE PUBBLICA||||||Regolamentazione degli affari e servizi concernenti la costruzione di strade|||01/01/2007 00:00|
O.84.1.3.5_V0|84.13.5|84.13.5|Regolamentazione degli affari e servizi concernenti la costruzione di opere per la navigazione interna e marittima|S|0|1|AMMINISTRAZIONE PUBBLICA||||||Regolamentazione degli affari e servizi concernenti la costruzione di opere per la navigazione interna e marittima|||01/01/2007 00:00|
O.84.1.3.5.0_V0|84.13.50|84.13.50|Regolamentazione degli affari e servizi concernenti la costruzione di opere per la navigazione interna e marittima|C|0|1|AMMINISTRAZIONE PUBBLICA||||||Regolamentazione degli affari e servizi concernenti la costruzione di opere per la navigazione interna e marittima|||01/01/2007 00:00|
O.84.1.3.6_V0|84.13.6|84.13.6|Regolamentazione degli affari e servizi concernenti i trasporti e le comunicazioni|S|0|1|AMMINISTRAZIONE PUBBLICA||||||Regolamentazione degli affari e servizi concernenti i trasporti e le comunicazioni|||01/01/2007 00:00|
O.84.1.3.6.0_V0|84.13.60|84.13.60|Regolamentazione degli affari e servizi concernenti i trasporti e le comunicazioni|C|0|1|AMMINISTRAZIONE PUBBLICA||||||Regolamentazione degli affari e servizi concernenti i trasporti e le comunicazioni|||01/01/2007 00:00|
O.84.1.3.7_V0|84.13.7|84.13.7|Regolamentazione degli affari e servizi concernenti il commercio interno|S|0|1|AMMINISTRAZIONE PUBBLICA||||||Regolamentazione degli affari e servizi concernenti il commercio interno|||01/01/2007 00:00|
O.84.1.3.7.0_V0|84.13.70|84.13.70|Regolamentazione degli affari e servizi concernenti il commercio interno|C|0|1|AMMINISTRAZIONE PUBBLICA||||||Regolamentazione degli affari e servizi concernenti il commercio interno|||01/01/2007 00:00|
O.84.1.3.8_V0|84.13.8|84.13.8|Regolamentazione degli affari e servizi concernenti il turismo|S|0|1|AMMINISTRAZIONE PUBBLICA||||||Regolamentazione degli affari e servizi concernenti il turismo|||01/01/2007 00:00|
O.84.1.3.8.0_V0|84.13.80|84.13.80|Regolamentazione degli affari e servizi concernenti il turismo|C|0|1|AMMINISTRAZIONE PUBBLICA||||||Regolamentazione degli affari e servizi concernenti il turismo|||01/01/2007 00:00|
O.84.1.3.9_V0|84.13.9|84.13.9|Regolamentazione di altri affari e servizi economici|S|0|1|AMMINISTRAZIONE PUBBLICA||||||Regolamentazione di altri affari e servizi economici|||01/01/2007 00:00|
O.84.1.3.9.0_V0|84.13.90|84.13.90|Regolamentazione di altri affari e servizi economici|C|0|1|AMMINISTRAZIONE PUBBLICA||||||Regolamentazione di altri affari e servizi economici|||01/01/2007 00:00|
O.84.2_V0|84.2|84.2|SERVIZI COLLETTIVI DELLE AMMINISTRAZIONI PUBBLICHE|S|0|1|AMMINISTRAZIONE PUBBLICA||||||SERVIZI COLLETTIVI DELLE AMMINISTRAZIONI PUBBLICHE|||01/01/2007 00:00|
O.84.2.1_V0|84.21|84.21|Affari esteri|S|0|1|AMMINISTRAZIONE PUBBLICA||||||Affari esteri|||01/01/2007 00:00|
O.84.2.1.0_V0|84.21.0|84.21.0|Affari esteri|S|0|1|AMMINISTRAZIONE PUBBLICA||||||Affari esteri|||01/01/2007 00:00|
O.84.2.1.0.0_V0|84.21.00|84.21.00|Affari esteri|C|0|1|AMMINISTRAZIONE PUBBLICA||||||Affari esteri|||01/01/2007 00:00|
O.84.2.2_V0|84.22|84.22|Difesa nazionale|S|0|1|AMMINISTRAZIONE PUBBLICA||||||Difesa nazionale|||01/01/2007 00:00|
O.84.2.2.0_V0|84.22.0|84.22.0|Difesa nazionale|S|0|1|AMMINISTRAZIONE PUBBLICA||||||Difesa nazionale|||01/01/2007 00:00|
O.84.2.2.0.0_V0|84.22.00|84.22.00|Difesa nazionale|C|0|1|AMMINISTRAZIONE PUBBLICA||||||Difesa nazionale|||01/01/2007 00:00|
O.84.2.3_V0|84.23|84.23|Giustizia ed attività giudiziarie|S|0|1|AMMINISTRAZIONE PUBBLICA||||||Giustizia ed attività giudiziarie|||01/01/2007 00:00|
O.84.2.3.0_V0|84.23.0|84.23.0|Giustizia ed attività giudiziarie|S|0|1|AMMINISTRAZIONE PUBBLICA||||||Giustizia ed attività giudiziarie|||01/01/2007 00:00|
O.84.2.3.0.0_V0|84.23.00|84.23.00|Giustizia ed attività giudiziarie|C|0|1|AMMINISTRAZIONE PUBBLICA||||||Giustizia ed attività giudiziarie|||01/01/2007 00:00|
O.84.2.4_V0|84.24|84.24|Ordine pubblico e sicurezza nazionale|S|0|1|AMMINISTRAZIONE PUBBLICA||||||Ordine pubblico e sicurezza nazionale|||01/01/2007 00:00|
O.84.2.4.0_V0|84.24.0|84.24.0|Ordine pubblico e sicurezza nazionale|S|0|1|AMMINISTRAZIONE PUBBLICA||||||Ordine pubblico e sicurezza nazionale|||01/01/2007 00:00|
O.84.2.4.0.0_V0|84.24.00|84.24.00|Ordine pubblico e sicurezza nazionale|C|0|1|AMMINISTRAZIONE PUBBLICA||||||Ordine pubblico e sicurezza nazionale|||01/01/2007 00:00|
O.84.2.5_V0|84.25|84.25|Attività dei vigili del fuoco e della protezione civile|S|0|1|AMMINISTRAZIONE PUBBLICA||||||Attività dei vigili del fuoco e della protezione civile|||01/01/2007 00:00|
O.84.2.5.1_V0|84.25.1|84.25.1|Attività dei vigili del fuoco|S|0|1|AMMINISTRAZIONE PUBBLICA||||||Attività dei vigili del fuoco|||01/01/2007 00:00|
O.84.2.5.1.0_V0|84.25.10|84.25.10|Attività dei vigili del fuoco|C|0|1|AMMINISTRAZIONE PUBBLICA||||||Attività dei vigili del fuoco|||01/01/2007 00:00|
O.84.2.5.2_V0|84.25.2|84.25.2|Attività di protezione civile|S|0|1|AMMINISTRAZIONE PUBBLICA||||||Attività di protezione civile|||01/01/2007 00:00|
