#CODEVALUEMODEL=CodeValueInail|CODESYSTEMID=INAIL|CODESYSTEMNAME=INAIL|CODESYSTEMDISPLAYNAME=INAIL|VERSION=0|DESCRIPTION=INAIL|LANGUAGE=it|AUTHORITYNAME=ITAL-TBS S.P.A.|AUTHORITYDESCRIPTION=ITAL-TBS S.P.A.|AUTHORITYCONTACTINFORMATION=info@italtbs.com|VALIDFROM=01/01/2007 00:00|||||||
ID SUFFIX|CODE|NAME|DESCRIPTION|ELEMENT TYPE|SEQUENCE NUMBER|STATUS|KEYWORDS|EXTENSION[Abbreviation]|EXTENSION[Enable annotation]|EXTENSION[Score]|TRANSLATION[de]|TRANSLATION[en]|TRANSLATION[it]|RELATION[CodeValueCity]|RELATION[CodeValuePhi]|VALID FROM|VALID TO
T.0324.07.02_V0|T.0324.07.02_V0|T.0324.07.02_V0| - di carburanti, combustibili e derivati|C|0|1|5100|||||| - di carburanti, combustibili e derivati|||01/01/2007 00:00|
T.0324.08.03_V0|T.0324.08.03_V0|T.0324.08.03_V0| - di materiali da costruzione|C|0|1|0123                0133|||||| - di materiali da costruzione|||01/01/2007 00:00|
T.0325_V0|T.0325_V0|T.0325_V0|COMPENSATI|C|0|1|6321||||||COMPENSATI|||01/01/2007 00:00|
T.0326_V0|T.0326_V0|T.0326_V0|COMPOSITRICI|S|0|1|||||||COMPOSITRICI|||01/01/2007 00:00|
T.0326.01_V0|T.0326.01_V0|T.0326.01_V0|macchine per l'industria grafica (riparazione)|C|0|1|6321||||||macchine per l'industria grafica (riparazione)|||01/01/2007 00:00|
T.0327_V0|T.0327_V0|T.0327_V0|COMPRESSORI|C|0|1|6321||||||COMPRESSORI|||01/01/2007 00:00|
T.0327.01_V0|T.0327.01_V0|T.0327.01_V0|riparazione di - di aria e di gas in genere|C|0|1|6582||||||riparazione di - di aria e di gas in genere|||01/01/2007 00:00|
T.0327.02_V0|T.0327.02_V0|T.0327.02_V0|riparazione di rulli stradali|C|0|1|6321||||||riparazione di rulli stradali|||01/01/2007 00:00|
T.0327.03_V0|T.0327.03_V0|T.0327.03_V0|per refrigerazione|C|0|1|1452||||||per refrigerazione|||01/01/2007 00:00|
T.0328_V0|T.0328_V0|T.0328_V0|CONCENTRATI|C|0|1|2300||||||CONCENTRATI|||01/01/2007 00:00|
T.0328.01_V0|T.0328.01_V0|T.0328.01_V0|alimentari|C|0|1|1452||||||alimentari|||01/01/2007 00:00|
T.0329_V0|T.0329_V0|T.0329_V0|CONCERIE|C|0|1|5200||||||CONCERIE|||01/01/2007 00:00|
T.0330_V0|T.0330_V0|T.0330_V0|CONCHIGLIE|S|0|1|||||||CONCHIGLIE|||01/01/2007 00:00|
T.0330.01_V0|T.0330.01_V0|T.0330.01_V0|lavorazione per produzione di oggetti|C|0|1|2110||||||lavorazione per produzione di oggetti|||01/01/2007 00:00|
T.0331_V0|T.0331_V0|T.0331_V0|CONCIANTI|C|0|1|1100||||||CONCIANTI|||01/01/2007 00:00|
T.0331.01_V0|T.0331.01_V0|T.0331.01_V0|materie|C|0|1|2110||||||materie|||01/01/2007 00:00|
T.0332_V0|T.0332_V0|T.0332_V0|CONCIMAZIONE|C|0|1|2110||||||CONCIMAZIONE|||01/01/2007 00:00|
T.0333_V0|T.0333_V0|T.0333_V0|CONCIMI|S|0|1|||||||CONCIMI|||01/01/2007 00:00|
T.0333.01_V0|T.0333.01_V0|T.0333.01_V0|chimici e da residui organici: preparazione e miscelazione|C|0|1|6581||||||chimici e da residui organici: preparazione e miscelazione|||01/01/2007 00:00|
T.0334_V0|T.0334_V0|T.0334_V0|CONDENSATORI|C|0|1|6561||||||CONDENSATORI|||01/01/2007 00:00|
T.0334.01_V0|T.0334.01_V0|T.0334.01_V0|di vapore|C|0|1|6581||||||di vapore|||01/01/2007 00:00|
T.0334.02_V0|T.0334.02_V0|T.0334.02_V0|elettrici|C|0|1|1452||||||elettrici|||01/01/2007 00:00|
T.0335_V0|T.0335_V0|T.0335_V0|CONDIMENTI|S|0|1|||||||CONDIMENTI|||01/01/2007 00:00|
T.0335.01_V0|T.0335.01_V0|T.0335.01_V0|d'origine animale o vegetale|C|0|1|6581||||||d'origine animale o vegetale|||01/01/2007 00:00|
T.0336_V0|T.0336_V0|T.0336_V0|CONDIZIONATORI|C|0|1|6582||||||CONDIZIONATORI|||01/01/2007 00:00|
T.0336.01_V0|T.0336.01_V0|T.0336.01_V0|riparazione di - d'aria industriali|C|0|1|3100||||||riparazione di - d'aria industriali|||01/01/2007 00:00|
T.0336.02_V0|T.0336.02_V0|T.0336.02_V0|riparazione di - d'aria (elettrodomestici)|C|0|1|6582||||||riparazione di - d'aria (elettrodomestici)|||01/01/2007 00:00|
T.0337_V0|T.0337_V0|T.0337_V0|CONDOTTE|C|0|1|3100||||||CONDOTTE|||01/01/2007 00:00|
T.0338_V0|T.0338_V0|T.0338_V0|CONDUTTURE|S|0|1|||||||CONDUTTURE|||01/01/2007 00:00|
T.0338.01_V0|T.0338.01_V0|T.0338.01_V0|v. Condotte|C|0|1|1460||||||v. Condotte|||01/01/2007 00:00|
T.0339_V0|T.0339_V0|T.0339_V0|CONFETTERIE|C|0|1|0111||||||CONFETTERIE|||01/01/2007 00:00|
T.0339.01_V0|T.0339.01_V0|T.0339.01_V0| produzione di confetteria in genere|C|0|1|1460|||||| produzione di confetteria in genere|||01/01/2007 00:00|
T.0339.02_V0|T.0339.02_V0|T.0339.02_V0|addetti alla vendita al dettaglio nelle -|C|0|1|0111||||||addetti alla vendita al dettaglio nelle -|||01/01/2007 00:00|
T.0340_V0|T.0340_V0|T.0340_V0|CONFETTI|C|0|1|8210||||||CONFETTI|||01/01/2007 00:00|
T.0341_V0|T.0341_V0|T.0341_V0|CONFEZIONE|C|0|1|8230||||||CONFEZIONE|||01/01/2007 00:00|
T.0341.01_V0|T.0341.01_V0|T.0341.01_V0|di articoli per abbigliamento con tessuti, pelli e similari|C|0|1|8210||||||di articoli per abbigliamento con tessuti, pelli e similari|||01/01/2007 00:00|
T.0341.02_V0|T.0341.02_V0|T.0341.02_V0|di calzature|C|0|1|1452||||||di calzature|||01/01/2007 00:00|
T.0342_V0|T.0342_V0|T.0342_V0|CONGELATI|S|0|1|||||||CONGELATI|||01/01/2007 00:00|
T.0342.01_V0|T.0342.01_V0|T.0342.01_V0|alimenti|C|0|1|6250||||||alimenti|||01/01/2007 00:00|
T.0343_V0|T.0343_V0|T.0343_V0|CONIATURA|S|0|1|||||||CONIATURA|||01/01/2007 00:00|
T.0343.01_V0|T.0343.01_V0|T.0343.01_V0|di monete, medaglie e simili|C|0|1|1452||||||di monete, medaglie e simili|||01/01/2007 00:00|
T.0344_V0|T.0344_V0|T.0344_V0|CONSERVAZIONE|S|0|1|||||||CONSERVAZIONE|||01/01/2007 00:00|
T.0344.01_V0|T.0344.01_V0|T.0344.01_V0|di prodotti animali e vegetali mediante congelamento e surgelazione|C|0|1|9311||||||di prodotti animali e vegetali mediante congelamento e surgelazione|||01/01/2007 00:00|
T.0344.02_V0|T.0344.02_V0|T.0344.02_V0|di merci mediante congelamento e surgelazione:|C|0|1|0111 0112 0113||||||di merci mediante congelamento e surgelazione:|||01/01/2007 00:00|
T.0344.03.01_V0|T.0344.03.01_V0|T.0344.03.01_V0| - a sé stante|C|0|1|0121|||||| - a sé stante|||01/01/2007 00:00|
T.0344.04.02_V0|T.0344.04.02_V0|T.0344.04.02_V0| - nell'ambito del commercio al dettaglio|C|0|1|0111   0112    0113|||||| - nell'ambito del commercio al dettaglio|||01/01/2007 00:00|
T.0344.05.03_V0|T.0344.05.03_V0|T.0344.05.03_V0| - nell'ambito del commercio all'ingrosso|C|0|1|1452|||||| - nell'ambito del commercio all'ingrosso|||01/01/2007 00:00|
T.0345_V0|T.0345_V0|T.0345_V0|CONSERVE|S|0|1|||||||CONSERVE|||01/01/2007 00:00|
T.0345.01_V0|T.0345.01_V0|T.0345.01_V0|ed estratti alimentari|C|0|1|9311||||||ed estratti alimentari|||01/01/2007 00:00|
T.0346_V0|T.0346_V0|T.0346_V0|CONTAINER|S|0|1|||||||CONTAINER|||01/01/2007 00:00|
T.0346.01_V0|T.0346.01_V0|T.0346.01_V0|movimentazione nei magazzini|C|0|1|7200||||||movimentazione nei magazzini|||01/01/2007 00:00|
T.0347_V0|T.0347_V0|T.0347_V0|CONTERIE|C|0|1|7300||||||CONTERIE|||01/01/2007 00:00|
T.0347.01_V0|T.0347.01_V0|T.0347.01_V0|in ceramica|C|0|1|7200||||||in ceramica|||01/01/2007 00:00|
T.0347.02_V0|T.0347.02_V0|T.0347.02_V0|in vetro|C|0|1|6562||||||in vetro|||01/01/2007 00:00|
T.0348_V0|T.0348_V0|T.0348_V0|CONTROLLO|S|0|1|||||||CONTROLLO|||01/01/2007 00:00|
T.0348.01_V0|T.0348.01_V0|T.0348.01_V0|strumenti elettrici, elettromagnetici ed elettronici di -|C|0|1|6562||||||strumenti elettrici, elettromagnetici ed elettronici di -|||01/01/2007 00:00|
T.0349_V0|T.0349_V0|T.0349_V0|CONVERGENZA|C|0|1|6410||||||CONVERGENZA|||01/01/2007 00:00|
T.0349.01_V0|T.0349.01_V0|T.0349.01_V0|di ruote nelle officine di riparazione:|C|0|1|2196||||||di ruote nelle officine di riparazione:|||01/01/2007 00:00|
T.0349.02.01_V0|T.0349.02.01_V0|T.0349.02.01_V0| - di veicoli|C|0|1|6410|||||| - di veicoli|||01/01/2007 00:00|
T.0349.03.02_V0|T.0349.03.02_V0|T.0349.03.02_V0| - di pneumatici|C|0|1|8120|||||| - di pneumatici|||01/01/2007 00:00|
T.0350_V0|T.0350_V0|T.0350_V0|COPERTE|C|0|1|8210||||||COPERTE|||01/01/2007 00:00|
T.0350.01_V0|T.0350.01_V0|T.0350.01_V0|filatura, tessitura e finissaggio|C|0|1|8120||||||filatura, tessitura e finissaggio|||01/01/2007 00:00|
T.0350.02_V0|T.0350.02_V0|T.0350.02_V0|imbottite e trapunte: confezione|C|0|1|8210||||||imbottite e trapunte: confezione|||01/01/2007 00:00|
T.0351_V0|T.0351_V0|T.0351_V0|COPERTONI|S|0|1|||||||COPERTONI|||01/01/2007 00:00|
T.0351.01_V0|T.0351.01_V0|T.0351.01_V0|per rivestimento (teloni)|C|0|1|8210||||||per rivestimento (teloni)|||01/01/2007 00:00|
T.0351.02_V0|T.0351.02_V0|T.0351.02_V0|in gomma per pneumatici, v. Copertura|C|0|1|8250||||||in gomma per pneumatici, v. Copertura|||01/01/2007 00:00|
T.0352_V0|T.0352_V0|T.0352_V0|COPERTURA|S|0|1|||||||COPERTURA|||01/01/2007 00:00|
T.0352.01_V0|T.0352.01_V0|T.0352.01_V0|di poltrone, sedie, mobili, ecc. con stoffe, pelli e similari|C|0|1|2195||||||di poltrone, sedie, mobili, ecc. con stoffe, pelli e similari|||01/01/2007 00:00|
T.0352.02_V0|T.0352.02_V0|T.0352.02_V0|in gomma per pneumatici:|C|0|1|2196||||||in gomma per pneumatici:|||01/01/2007 00:00|
T.0352.03.01_V0|T.0352.03.01_V0|T.0352.03.01_V0| - fabbricazione e ricostruzione|C|0|1|2195|||||| - fabbricazione e ricostruzione|||01/01/2007 00:00|
T.0352.04.02_V0|T.0352.04.02_V0|T.0352.04.02_V0| - riparazione|C|0|1|6250|||||| - riparazione|||01/01/2007 00:00|
T.0353_V0|T.0353_V0|T.0353_V0|COPPELLAZIONE|S|0|1|||||||COPPELLAZIONE|||01/01/2007 00:00|
T.0353.01_V0|T.0353.01_V0|T.0353.01_V0|per oggetti in argento e oreficeria|C|0|1|5200||||||per oggetti in argento e oreficeria|||01/01/2007 00:00|
T.0354_V0|T.0354_V0|T.0354_V0|CORALLO|S|0|1|||||||CORALLO|||01/01/2007 00:00|
T.0354.01_V0|T.0354.01_V0|T.0354.01_V0|oggetti torniti, intagliati, intarsiati|C|0|1|8120||||||oggetti torniti, intagliati, intarsiati|||01/01/2007 00:00|
T.0355_V0|T.0355_V0|T.0355_V0|CORDE|C|0|1|2300||||||CORDE|||01/01/2007 00:00|
T.0355.01_V0|T.0355.01_V0|T.0355.01_V0|in fibre tessili|C|0|1|6270||||||in fibre tessili|||01/01/2007 00:00|
T.0355.02_V0|T.0355.02_V0|T.0355.02_V0|in budella|C|0|1|2300||||||in budella|||01/01/2007 00:00|
T.0355.03_V0|T.0355.03_V0|T.0355.03_V0|metalliche|C|0|1|2300||||||metalliche|||01/01/2007 00:00|
T.0356_V0|T.0356_V0|T.0356_V0|CORNEE|S|0|1|||||||CORNEE|||01/01/2007 00:00|
T.0356.01_V0|T.0356.01_V0|T.0356.01_V0|sostanze, preparazione|C|0|1|5200||||||sostanze, preparazione|||01/01/2007 00:00|
T.0357_V0|T.0357_V0|T.0357_V0|CORNICI|C|0|1|2197||||||CORNICI|||01/01/2007 00:00|
T.0357.01_V0|T.0357.01_V0|T.0357.01_V0|in legno e in sostanze naturali o artificiali lavorabili come il legno|C|0|1|6270||||||in legno e in sostanze naturali o artificiali lavorabili come il legno|||01/01/2007 00:00|
T.0357.02_V0|T.0357.02_V0|T.0357.02_V0|in materie plastiche|C|0|1|2197||||||in materie plastiche|||01/01/2007 00:00|
T.0357.03_V0|T.0357.03_V0|T.0357.03_V0|in metallo stampato|C|0|1|5200||||||in metallo stampato|||01/01/2007 00:00|
T.0358_V0|T.0358_V0|T.0358_V0|CORNO|S|0|1|||||||CORNO|||01/01/2007 00:00|
T.0358.01_V0|T.0358.01_V0|T.0358.01_V0|oggetti torniti, intagliati, intarsiati in -|C|0|1|0611||||||oggetti torniti, intagliati, intarsiati in -|||01/01/2007 00:00|
T.0359_V0|T.0359_V0|T.0359_V0|CORSI|S|0|1|||||||CORSI|||01/01/2007 00:00|
T.0359.01_V0|T.0359.01_V0|T.0359.01_V0|professionali: istruttori ed allievi|C|0|1|2110||||||professionali: istruttori ed allievi|||01/01/2007 00:00|
T.0360_V0|T.0360_V0|T.0360_V0|CORTECCE|C|0|1|2110||||||CORTECCE|||01/01/2007 00:00|
T.0360.01_V0|T.0360.01_V0|T.0360.01_V0|lavorazione di - per tinta e per concia|C|0|1|2110||||||lavorazione di - per tinta e per concia|||01/01/2007 00:00|
T.0361_V0|T.0361_V0|T.0361_V0|COSMETICI|C|0|1|3100||||||COSMETICI|||01/01/2007 00:00|
T.0362_V0|T.0362_V0|T.0362_V0|COSTRUZIONI|S|0|1|||||||COSTRUZIONI|||01/01/2007 00:00|
T.0362.01_V0|T.0362.01_V0|T.0362.01_V0|noleggio di macchine e attrezzature per lavori di costruzione o demolizione di opere edili, con manovratore|C|0|1|8160||||||noleggio di macchine e attrezzature per lavori di costruzione o demolizione di opere edili, con manovratore|||01/01/2007 00:00|
T.0363_V0|T.0363_V0|T.0363_V0|COTONE|C|0|1|8140||||||COTONE|||01/01/2007 00:00|
T.0363.01_V0|T.0363.01_V0|T.0363.01_V0|apprettatura di filati o tessuti|C|0|1|8120||||||apprettatura di filati o tessuti|||01/01/2007 00:00|
T.0363.02_V0|T.0363.02_V0|T.0363.02_V0|calze in -|C|0|1|0612||||||calze in -|||01/01/2007 00:00|
T.0363.03_V0|T.0363.03_V0|T.0363.03_V0|cardatura|C|0|1|8120||||||cardatura|||01/01/2007 00:00|
T.0363.04_V0|T.0363.04_V0|T.0363.04_V0|condizionatura (in istituti di ricerche)|C|0|1|8160||||||condizionatura (in istituti di ricerche)|||01/01/2007 00:00|
T.0363.05_V0|T.0363.05_V0|T.0363.05_V0|filatura, tessitura e finissaggio|C|0|1|8120||||||filatura, tessitura e finissaggio|||01/01/2007 00:00|
T.0363.06_V0|T.0363.06_V0|T.0363.06_V0|mercerizzazione|C|0|1|8120||||||mercerizzazione|||01/01/2007 00:00|
T.0363.07_V0|T.0363.07_V0|T.0363.07_V0|ovatta|C|0|1|8160||||||ovatta|||01/01/2007 00:00|
T.0363.08_V0|T.0363.08_V0|T.0363.08_V0|corde e reti|C|0|1|8120||||||corde e reti|||01/01/2007 00:00|
T.0363.09_V0|T.0363.09_V0|T.0363.09_V0|stampa di tessuti di -|C|0|1|8140||||||stampa di tessuti di -|||01/01/2007 00:00|
T.0363.10_V0|T.0363.10_V0|T.0363.10_V0|tappeti (ciclo completo)|C|0|1|8160||||||tappeti (ciclo completo)|||01/01/2007 00:00|
T.0363.11_V0|T.0363.11_V0|T.0363.11_V0|tessuti a maglia, a intreccio, ricamati|C|0|1|1460||||||tessuti a maglia, a intreccio, ricamati|||01/01/2007 00:00|
T.0363.12_V0|T.0363.12_V0|T.0363.12_V0|tintura di filati e tessuti|C|0|1|8160||||||tintura di filati e tessuti|||01/01/2007 00:00|
T.0364_V0|T.0364_V0|T.0364_V0|CRACKERS|C|0|1|8140||||||CRACKERS|||01/01/2007 00:00|
T.0365_V0|T.0365_V0|T.0365_V0|CRAVATTE|C|0|1|8210||||||CRAVATTE|||01/01/2007 00:00|
T.0365.01_V0|T.0365.01_V0|T.0365.01_V0|a maglia|C|0|1|8140||||||a maglia|||01/01/2007 00:00|
T.0365.02_V0|T.0365.02_V0|T.0365.02_V0|confezione|C|0|1|0321||||||confezione|||01/01/2007 00:00|
T.0366_V0|T.0366_V0|T.0366_V0|CREMATORI|S|0|1|||||||CREMATORI|||01/01/2007 00:00|
T.0366.01_V0|T.0366.01_V0|T.0366.01_V0|personale addetto ai forni -|C|0|1|2110||||||personale addetto ai forni -|||01/01/2007 00:00|
T.0367_V0|T.0367_V0|T.0367_V0|CREME|C|0|1|2110||||||CREME|||01/01/2007 00:00|
T.0367.01_V0|T.0367.01_V0|T.0367.01_V0|per cosmetici|C|0|1|2110||||||per cosmetici|||01/01/2007 00:00|
T.0367.02_V0|T.0367.02_V0|T.0367.02_V0|per lucidare|C|0|1|8250||||||per lucidare|||01/01/2007 00:00|
T.0368_V0|T.0368_V0|T.0368_V0|CRINE|C|0|1|5200||||||CRINE|||01/01/2007 00:00|
T.0368.01_V0|T.0368.01_V0|T.0368.01_V0|imbottiture|C|0|1|8250||||||imbottiture|||01/01/2007 00:00|
T.0368.02_V0|T.0368.02_V0|T.0368.02_V0|lavori di intreccio|C|0|1|2300||||||lavori di intreccio|||01/01/2007 00:00|
T.0368.03_V0|T.0368.03_V0|T.0368.03_V0|animale:|C|0|1|5200||||||animale:|||01/01/2007 00:00|
T.0368.04.01_V0|T.0368.04.01_V0|T.0368.04.01_V0| - preparazione|C|0|1|8120|||||| - preparazione|||01/01/2007 00:00|
T.0368.05.02_V0|T.0368.05.02_V0|T.0368.05.02_V0| - produzione di spazzole|C|0|1|5200|||||| - produzione di spazzole|||01/01/2007 00:00|
T.0368.06.03_V0|T.0368.06.03_V0|T.0368.06.03_V0| - filatura, tessitura e finissaggio|C|0|1|8120|||||| - filatura, tessitura e finissaggio|||01/01/2007 00:00|
T.0368.07_V0|T.0368.07_V0|T.0368.07_V0|vegetale, prima lavorazione industriale (classificazione, pulitura, ecc.)|C|0|1|5200||||||vegetale, prima lavorazione industriale (classificazione, pulitura, ecc.)|||01/01/2007 00:00|
T.0369_V0|T.0369_V0|T.0369_V0|CRISTALLERIA|S|0|1|||||||CRISTALLERIA|||01/01/2007 00:00|
T.0369.01_V0|T.0369.01_V0|T.0369.01_V0|v. Vetrerie|S|0|1|||||||v. Vetrerie|||01/01/2007 00:00|
T.0370_V0|T.0370_V0|T.0370_V0|CRISTALLI|C|0|1|2110||||||CRISTALLI|||01/01/2007 00:00|
T.0370.01_V0|T.0370.01_V0|T.0370.01_V0|v. Vetrerie|S|0|1|||||||v. Vetrerie|||01/01/2007 00:00|
T.0371_V0|T.0371_V0|T.0371_V0|CROMATAZIONE|C|0|1|2110||||||CROMATAZIONE|||01/01/2007 00:00|
T.0372_V0|T.0372_V0|T.0372_V0|CROMATURA|S|0|1|||||||CROMATURA|||01/01/2007 00:00|
T.0372.01_V0|T.0372.01_V0|T.0372.01_V0|lavori di -|C|0|1|2110||||||lavori di -|||01/01/2007 00:00|
T.0373_V0|T.0373_V0|T.0373_V0|CROMO|C|0|1|2300||||||CROMO|||01/01/2007 00:00|
T.0373.01_V0|T.0373.01_V0|T.0373.01_V0|sali di -|C|0|1|2110||||||sali di -|||01/01/2007 00:00|
T.0373.02_V0|T.0373.02_V0|T.0373.02_V0|concia al -|C|0|1|6280||||||concia al -|||01/01/2007 00:00|
T.0374_V0|T.0374_V0|T.0374_V0|CROMOLITOGRAFIA|C|0|1|2231||||||CROMOLITOGRAFIA|||01/01/2007 00:00|
T.0374.01_V0|T.0374.01_V0|T.0374.01_V0|su metalli|C|0|1|0312||||||su metalli|||01/01/2007 00:00|
T.0374.02_V0|T.0374.02_V0|T.0374.02_V0|nelle industrie tipografiche|C|0|1|6520||||||nelle industrie tipografiche|||01/01/2007 00:00|
T.0375_V0|T.0375_V0|T.0375_V0|CRONICARI|C|0|1|6520||||||CRONICARI|||01/01/2007 00:00|
T.0376_V0|T.0376_V0|T.0376_V0|CRONOGRAFI|C|0|1|6520||||||CRONOGRAFI|||01/01/2007 00:00|
T.0377_V0|T.0377_V0|T.0377_V0|CRONOMETRI|C|0|1|6581||||||CRONOMETRI|||01/01/2007 00:00|
T.0378_V0|T.0378_V0|T.0378_V0|CUCINE|C|0|1|6582||||||CUCINE|||01/01/2007 00:00|
T.0378.01_V0|T.0378.01_V0|T.0378.01_V0|a gas, elettriche, ecc. di tipo industriale|C|0|1|6581||||||a gas, elettriche, ecc. di tipo industriale|||01/01/2007 00:00|
T.0378.02_V0|T.0378.02_V0|T.0378.02_V0|v. anche Elettrodomestici|C|0|1|2300||||||v. anche Elettrodomestici|||01/01/2007 00:00|
T.0379_V0|T.0379_V0|T.0379_V0|CUOIO|C|0|1|8230||||||CUOIO|||01/01/2007 00:00|
T.0379.01_V0|T.0379.01_V0|T.0379.01_V0|articoli in - o imitazione|C|0|1|2300||||||articoli in - o imitazione|||01/01/2007 00:00|
T.0379.02_V0|T.0379.02_V0|T.0379.02_V0|calzature|C|0|1|8250||||||calzature|||01/01/2007 00:00|
T.0379.03_V0|T.0379.03_V0|T.0379.03_V0|decorazione, tintura, verniciatura, ecc.|C|0|1|2300||||||decorazione, tintura, verniciatura, ecc.|||01/01/2007 00:00|
T.0379.04_V0|T.0379.04_V0|T.0379.04_V0|ricopertura di arredamenti con -|C|0|1|2300||||||ricopertura di arredamenti con -|||01/01/2007 00:00|
T.0379.05_V0|T.0379.05_V0|T.0379.05_V0|sellai e affini|C|0|1|2300||||||sellai e affini|||01/01/2007 00:00|
T.0379.06_V0|T.0379.06_V0|T.0379.06_V0|valigerie|C|0|1|0311||||||valigerie|||01/01/2007 00:00|
T.0380_V0|T.0380_V0|T.0380_V0|CURA|S|0|1|||||||CURA|||01/01/2007 00:00|
T.0380.01_V0|T.0380.01_V0|T.0380.01_V0|case di -|C|0|1|0311||||||case di -|||01/01/2007 00:00|
T.0381_V0|T.0381_V0|T.0381_V0|CURE|S|0|1|||||||CURE|||01/01/2007 00:00|
T.0381.01_V0|T.0381.01_V0|T.0381.01_V0|fisiche ed estetiche|C|0|1|8250||||||fisiche ed estetiche|||01/01/2007 00:00|
T.0382_V0|T.0382_V0|T.0382_V0|CUSCINI|S|0|1|||||||CUSCINI|||01/01/2007 00:00|
T.0382.01_V0|T.0382.01_V0|T.0382.01_V0|imbottitura e copertura di -|C|0|1|0714||||||imbottitura e copertura di -|||01/01/2007 00:00|
T.0383_V0|T.0383_V0|T.0383_V0|CUSTODI|C|0|1|0721||||||CUSTODI|||01/01/2007 00:00|
T.0383.01_V0|T.0383.01_V0|T.0383.01_V0|ad opere idrauliche (chiuse o pescaie, ponti girevoli, rive e argini dei fiumi, torrenti, canali, ecc.)|C|0|1|0714||||||ad opere idrauliche (chiuse o pescaie, ponti girevoli, rive e argini dei fiumi, torrenti, canali, ecc.)|||01/01/2007 00:00|
T.0383.02_V0|T.0383.02_V0|T.0383.02_V0|di istituti, enti e uffici in genere|C|0|1|2300||||||di istituti, enti e uffici in genere|||01/01/2007 00:00|
T.0384_V0|T.0384_V0|T.0384_V0|DAMASCATURA|S|0|1|||||||DAMASCATURA|||01/01/2007 00:00|
T.0384.01_V0|T.0384.01_V0|T.0384.01_V0|di cuoio e pelli|C|0|1|8120||||||di cuoio e pelli|||01/01/2007 00:00|
T.0385_V0|T.0385_V0|T.0385_V0|DAMASCHI|S|0|1|||||||DAMASCHI|||01/01/2007 00:00|
T.0385.01_V0|T.0385.01_V0|T.0385.01_V0|di seta e di cotone|C|0|1|8120||||||di seta e di cotone|||01/01/2007 00:00|
T.0386_V0|T.0386_V0|T.0386_V0|DAMIGIANE|C|0|1|7300||||||DAMIGIANE|||01/01/2007 00:00|
T.0386.01_V0|T.0386.01_V0|T.0386.01_V0|di vetro:|C|0|1|5200||||||di vetro:|||01/01/2007 00:00|
T.0386.02.01_V0|T.0386.02.01_V0|T.0386.02.01_V0| - fabbricazione del vuoto|C|0|1|7300|||||| - fabbricazione del vuoto|||01/01/2007 00:00|
T.0386.03.02_V0|T.0386.03.02_V0|T.0386.03.02_V0| - rivestimento con paglia, giunco e simili|C|0|1|6510|||||| - rivestimento con paglia, giunco e simili|||01/01/2007 00:00|
T.0387_V0|T.0387_V0|T.0387_V0|DATTILOGRAFICHE|S|0|1|||||||DATTILOGRAFICHE|||01/01/2007 00:00|
T.0387.01_V0|T.0387.01_V0|T.0387.01_V0|macchine|C|0|1|8160||||||macchine|||01/01/2007 00:00|
T.0388_V0|T.0388_V0|T.0388_V0|DECOLORAZIONE|S|0|1|||||||DECOLORAZIONE|||01/01/2007 00:00|
T.0388.01_V0|T.0388.01_V0|T.0388.01_V0|di fibre tessili, v. anche Sbianca|C|0|1|7200||||||di fibre tessili, v. anche Sbianca|||01/01/2007 00:00|
T.0389_V0|T.0389_V0|T.0389_V0|DECORAZIONE|S|0|1|||||||DECORAZIONE|||01/01/2007 00:00|
T.0389.01_V0|T.0389.01_V0|T.0389.01_V0|di articoli ceramici (maioliche, porcellane, ecc.)|C|0|1|6280||||||di articoli ceramici (maioliche, porcellane, ecc.)|||01/01/2007 00:00|
T.0389.02_V0|T.0389.02_V0|T.0389.02_V0|di metalli:|C|0|1|6250||||||di metalli:|||01/01/2007 00:00|
T.0389.03.01_V0|T.0389.03.01_V0|T.0389.03.01_V0| - con cromolitografia e smaltatura|C|0|1|2300|||||| - con cromolitografia e smaltatura|||01/01/2007 00:00|
T.0389.04.02_V0|T.0389.04.02_V0|T.0389.04.02_V0| - con incisione, cesellatura, niellatura, ecc.|C|0|1|7300|||||| - con incisione, cesellatura, niellatura, ecc.|||01/01/2007 00:00|
T.0389.05_V0|T.0389.05_V0|T.0389.05_V0|di pelli e cuoio|C|0|1|0560||||||di pelli e cuoio|||01/01/2007 00:00|
T.0389.06_V0|T.0389.06_V0|T.0389.06_V0|del vetro|C|0|1|3100||||||del vetro|||01/01/2007 00:00|
T.0389.07_V0|T.0389.07_V0|T.0389.07_V0|lavori di addobbo e - per cerimonie, feste, spettacoli pubblici|C|0|1|0560||||||lavori di addobbo e - per cerimonie, feste, spettacoli pubblici|||01/01/2007 00:00|
T.0389.08_V0|T.0389.08_V0|T.0389.08_V0|lavori edili di -|C|0|1|6290||||||lavori edili di -|||01/01/2007 00:00|
T.0390_V0|T.0390_V0|T.0390_V0|DEMOLIZIONE|C|0|1|3100||||||DEMOLIZIONE|||01/01/2007 00:00|
T.0390.01_V0|T.0390.01_V0|T.0390.01_V0|di macchinari, apparecchiature ed attrezzature metalliche|C|0|1|6290||||||di macchinari, apparecchiature ed attrezzature metalliche|||01/01/2007 00:00|
T.0390.02_V0|T.0390.02_V0|T.0390.02_V0|lavori di - di opere edili|C|0|1|3100||||||lavori di - di opere edili|||01/01/2007 00:00|
